flight_date,departure_airport,departure_icao,departure_iata,departure_time,arrival_airport,arrival_icao,arrival_iata,airline_name,airline_icao,flight_number,flight_iata,flight_icao,lat1,long1,lat2,long2
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T21:41:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,American Airlines,AAL,2362,AA2362,AAL2362,,,,
01/01/2022,Birmingham,KBHM,BHM,2022-01-01T15:22:00+00:00,Hanscom Field,KBED,BED,Private owner,,52,,,,,,
01/01/2022,Birmingham,KBHM,BHM,2022-01-01T16:56:00+00:00,Hopkins International,KCLE,CLE,Kalitta Charters,KFS,32,K932,KFS32,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T22:12:00+00:00,Birmingham,KBHM,BHM,Alaska Airlines,ASA,6118,AS6118,ASA6118,,,,
01/01/2022,Philadelphia International,KPHL,PHL,2022-01-01T22:30:00+00:00,Piedmont Triad International,KGSO,GSO,Qatar Airways,QTR,2315,QR2315,QTR2315,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T22:54:00+00:00,Piedmont Triad International,KGSO,GSO,Air France,AFR,2392,AF2392,AFR2392,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T21:18:00+00:00,Piedmont Triad International,KGSO,GSO,Alaska Airlines,ASA,4582,AS4582,ASA4582,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T23:10:00+00:00,Greenville Spartanburg International Airport,KGSP,GSP,Air France,AFR,3525,AF3525,AFR3525,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-02T00:24:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,Spirit Airlines,NKS,1320,NK1320,NKS1320,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:01:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,3187,WN3187,SWA3187,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:07:00+00:00,Lambert-St. Louis International,KSTL,STL,Southwest Airlines,SWA,3705,WN3705,SWA3705,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:51:00+00:00,Seattle-Tacoma International,KSEA,SEA,Southwest Airlines,SWA,2956,WN2956,SWA2956,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T22:38:00+00:00,Ontario International,KONT,ONT,Southwest Airlines,SWA,3581,WN3581,SWA3581,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:43:00+00:00,San Francisco International,KSFO,SFO,Southwest Airlines,SWA,3321,WN3321,SWA3321,,,,
01/01/2022,Denver International,KDEN,DEN,,Fresno Air Terminal Airport,KFAT,FAT,Southwest Airlines,SWA,2350,WN2350,SWA2350,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:54:00+00:00,Palm Springs Metropolitan Area,KPSP,PSP,Southwest Airlines,SWA,3670,WN3670,SWA3670,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-02T00:20:00+00:00,Metropolitan Oak International,KOAK,OAK,Southwest Airlines,SWA,2442,WN2442,SWA2442,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:52:00+00:00,San Diego International Airport,KSAN,SAN,Southwest Airlines,SWA,1475,WN1475,SWA1475,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-02T01:21:00+00:00,Seattle-Tacoma International,KSEA,SEA,Volaris,VOI,2557,Y42557,VOI2557,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-01T23:09:00+00:00,San Diego International Airport,KSAN,SAN,Volaris,VOI,2224,Y42224,VOI2224,,,,
01/01/2022,Denver International,KDEN,DEN,2022-01-02T00:45:00+00:00,Spokane International,KGEG,GEG,Southwest Airlines,SWA,3543,WN3543,SWA3543,,,,
01/01/2022,Redding,KRDD,RDD,2022-01-01T20:27:00+00:00,San Francisco International,KSFO,SFO,Copa Airlines,CMP,1430,CM1430,CMP1430,,,,
01/01/2022,Pulliam Field,KFLG,FLG,2022-01-01T16:51:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,3255,UA3255,UAL3255,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,,Denver International,KDEN,DEN,empty,,,,,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T22:10:00+00:00,Logan International,KBOS,BOS,JetBlue Airways,JBU,2406,B62406,JBU2406,,,,
01/01/2022,Portland International,KPDX,PDX,2022-01-01T22:10:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,3275,WN3275,SWA3275,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T18:20:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,2606,UA2606,UAL2606,,,,
01/01/2022,Charlotte Douglas,KCLT,CLT,2022-01-01T20:21:00+00:00,Denver International,KDEN,DEN,American Airlines,AAL,2790,AA2790,AAL2790,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T22:09:00+00:00,Denver International,KDEN,DEN,British Airways,BAW,2422,BA2422,BAW2422,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T16:29:00+00:00,Miami International Airport,KMIA,MIA,Spirit Airlines,NKS,3161,NK3161,NKS3161,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T16:33:00+00:00,Chicago O'hare International,KORD,ORD,Cargolux Italia,ICV,5537,C85537,ICV5537,,,,
01/01/2022,Walker Field,KGJT,GJT,,Hanscom Field,KBED,BED,NetJets Aviation,EJA,817,1I817,EJA817,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T21:18:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,1357,AA1357,AAL1357,,,,
01/01/2022,Newark Liberty International,KEWR,EWR,2022-01-01T22:44:00+00:00,Lambert-St. Louis International,KSTL,STL,Lufthansa,DLH,7668,LH7668,DLH7668,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T21:58:00+00:00,Laredo International Airport,KLRD,LRD,Gulf Air,GFA,6899,GF6899,GFA6899,,,,
01/01/2022,Walker Field,KGJT,GJT,,Washington Dulles International,KIAD,IAD,Jet Linx Aviation,JTL,402,JL402,JTL402,,,,
01/01/2022,Walker Field,KGJT,GJT,,Raleigh-durham International Airport,KRDU,RDU,Private owner,,143,,,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T21:40:00+00:00,Cincinnati/Northern Kentucky,KCVG,CVG,Air Canada,ACA,3690,AC3690,ACA3690,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T20:11:00+00:00,Bradley International,KBDL,BDL,Alaska Airlines,ASA,6300,AS6300,ASA6300,,,,
01/01/2022,Sitka,PASI,SIT,2022-01-01T20:23:00+00:00,Boundary Bay,PAJN,JNU,Qatar Airways,QTR,3447,QR3447,QTR3447,,,,
01/01/2022,Daytona Beach International Airport,KDAB,DAB,2022-01-01T19:01:00+00:00,Nashville International,KBNA,BNA,empty,,,,,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T23:05:00+00:00,Gainesville Regional,KGNV,GNV,Iberia,IBE,4729,IB4729,IBE4729,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T22:46:00+00:00,Gainesville Regional,KGNV,GNV,Qatar Airways,QTR,9495,QR9495,QTR9495,,,,
01/01/2022,Gallatin Field,KBZN,BZN,2022-01-01T17:10:00+00:00,Boeing Field/King County International Airport,KBFI,BFI,NetJets Aviation,EJA,747,1I747,EJA747,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T20:51:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,2263,WN2263,SWA2263,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T20:59:00+00:00,Metropolitan Oak International,KOAK,OAK,Southwest Airlines,SWA,3373,WN3373,SWA3373,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T20:57:00+00:00,Mc Carran International,KLAS,LAS,Volaris,VOI,2501,Y42501,VOI2501,,,,
01/01/2022,John Wayne,KSNA,SNA,2022-01-01T21:04:00+00:00,Newark Liberty International,KEWR,EWR,Air Canada,ACA,5779,AC5779,ACA5779,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T19:26:00+00:00,John Wayne,KSNA,SNA,Volaris,VOI,2242,Y42242,VOI2242,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T19:21:00+00:00,John Wayne,KSNA,SNA,Southwest Airlines,SWA,3373,WN3373,SWA3373,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T19:43:00+00:00,John Wayne,KSNA,SNA,British Airways,BAW,1823,BA1823,BAW1823,,,,
01/01/2022,Palm Springs Metropolitan Area,KPSP,PSP,2022-01-01T20:52:00+00:00,Boise Air Terminal/Gowen Field,KBOI,BOI,Alaska Airlines,ASA,3487,AS3487,ASA3487,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T20:10:00+00:00,Palm Springs Metropolitan Area,KPSP,PSP,British Airways,BAW,1812,BA1812,BAW1812,,,,
01/01/2022,"Charleston, AFB Municipal",KCHS,CHS,2022-01-01T19:30:00+00:00,Lehigh Valley International,KABE,ABE,World Atlantic Airlines,WAL,698,ZQ698,WAL698,,,,
01/01/2022,Hilo International,PHTO,ITO,2022-01-01T19:24:00+00:00,Honolulu International,PHNL,HNL,Southwest Airlines,SWA,2326,WN2326,SWA2326,,,,
01/01/2022,Austin-bergstrom International,KAUS,AUS,2022-01-01T23:12:00+00:00,Mc Carran International,KLAS,LAS,Spirit Airlines,NKS,505,NK505,NKS505,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T21:19:00+00:00,Colorado Springs,KCOS,COS,British Airways,BAW,4835,BA4835,BAW4835,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T23:15:00+00:00,Colorado Springs,KCOS,COS,United Airlines,UAL,5761,UA5761,UAL5761,,,,
01/01/2022,Midland International,KMAF,MAF,2022-01-01T16:21:00+00:00,Austin-bergstrom International,KAUS,AUS,empty,,,,,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T21:53:00+00:00,Austin-bergstrom International,KAUS,AUS,British Airways,BAW,1764,BA1764,BAW1764,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T22:33:00+00:00,Austin-bergstrom International,KAUS,AUS,Qatar Airways,QTR,7815,QR7815,QTR7815,,,,
01/01/2022,Boise Air Terminal/Gowen Field,KBOI,BOI,,Pullman-Moscow Regional Airport,KPUW,PUW,Freight Runners Express,FRG,9680,FRG9680,FRG9680,,,,
01/01/2022,Jackson Hole,KJAC,JAC,2022-01-01T16:30:00+00:00,Westchester County Apt,KHPN,HPN,NetJets Aviation,EJA,649,1I649,EJA649,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,,Garden City Municipal Airport,KGCK,GCK,American Airlines,AAL,3643,AA3643,AAL3643,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,,Corpus Christi International Airport,KCRP,CRP,British Airways,BAW,6747,BA6747,BAW6747,,,,
01/01/2022,Municipal,KOGD,OGD,,Jackson Hole,KJAC,JAC,empty,,,,,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T16:32:00+00:00,Jackson Hole,KJAC,JAC,Hop-A-Jet,HPJ,650,,HPJ650,,,,
01/01/2022,Metropolitan Oak International,KOAK,OAK,2022-01-01T20:49:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2089,WN2089,SWA2089,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,,Jackson-evers,KJAN,JAN,British Airways,BAW,2446,BA2446,BAW2446,,,,
01/01/2022,Port Columbus International,KCMH,CMH,,Lincoln,KLNK,LNK,empty,,,,,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T21:54:00+00:00,Municipal,KLCH,LCH,Iberia,IBE,4550,IB4550,IBE4550,,,,
01/01/2022,Mineta San Jose International Airport,KSJC,SJC,2022-01-01T21:01:00+00:00,Seattle-Tacoma International,KSEA,SEA,Southwest Airlines,SWA,3582,WN3582,SWA3582,,,,
01/01/2022,Mineta San Jose International Airport,KSJC,SJC,2022-01-01T20:47:00+00:00,San Diego International Airport,KSAN,SAN,Southwest Airlines,SWA,3081,WN3081,SWA3081,,,,
01/01/2022,Mineta San Jose International Airport,KSJC,SJC,2022-01-01T21:44:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,1394,WN1394,SWA1394,,,,
01/01/2022,Mineta San Jose International Airport,KSJC,SJC,2022-01-01T20:49:00+00:00,Los Angeles International,KLAX,LAX,Southwest Airlines,SWA,2206,WN2206,SWA2206,,,,
01/01/2022,Walker Field,KGJT,GJT,,Mineta San Jose International Airport,KSJC,SJC,empty,,,,,,,,
01/01/2022,Palm Beach International Airport,KPBI,PBI,2022-01-01T18:21:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,empty,,,,,,,,
01/01/2022,Philadelphia International,KPHL,PHL,2022-01-01T21:01:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,British Airways,BAW,5575,BA5575,BAW5575,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T21:52:00+00:00,Pensacola International Airport,KPNS,PNS,British Airways,BAW,4400,BA4400,BAW4400,,,,
01/01/2022,Philadelphia International,KPHL,PHL,,Pensacola International Airport,KPNS,PNS,Qatar Airways,QTR,2331,QR2331,QTR2331,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T23:14:00+00:00,Pensacola International Airport,KPNS,PNS,Air France,AFR,8538,AF8538,AFR8538,,,,
01/01/2022,George Bush Intercontinental,KIAH,IAH,2022-01-01T20:17:00+00:00,Indianapolis International,KIND,IND,Air New Zealand,ANZ,6651,NZ6651,ANZ6651,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T22:42:00+00:00,Hopkins International,KCLE,CLE,Aer Lingus,EIN,6017,EI6017,EIN6017,,,,
01/01/2022,Miami International Airport,KMIA,MIA,2022-01-01T21:08:00+00:00,Hopkins International,KCLE,CLE,Qatar Airways,QTR,7823,QR7823,QTR7823,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T22:27:00+00:00,Blue Grass,KLEX,LEX,American Airlines,AAL,3650,AA3650,AAL3650,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:59:00+00:00,San Francisco International,KSFO,SFO,Aeromexico,AMX,3118,AM3118,AMX3118,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:22:00+00:00,Elko Regional,KEKO,EKO,Delta Air Lines,DAL,4238,DL4238,DAL4238,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:58:00+00:00,Seattle-Tacoma International,KSEA,SEA,Aeromexico,AMX,3915,AM3915,AMX3915,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:32:00+00:00,Great Falls International Airport,KGTF,GTF,Delta Air Lines,DAL,4280,DL4280,DAL4280,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:53:00+00:00,Glacier Park International,KGPI,FCA,Aeromexico,AMX,3300,AM3300,AMX3300,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T22:00:00+00:00,Los Angeles International,KLAX,LAX,Aeromexico,AMX,3905,AM3905,AMX3905,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T22:08:00+00:00,Reno-Tahoe International,KRNO,RNO,Aeromexico,AMX,3062,AM3062,AMX3062,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:39:00+00:00,Sky Harbor International,KPHX,PHX,Aeromexico,AMX,4221,AM4221,AMX4221,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:45:00+00:00,Portland International,KPDX,PDX,Aeromexico,AMX,4684,AM4684,AMX4684,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:44:00+00:00,Gallatin Field,KBZN,BZN,Aeromexico,AMX,4174,AM4174,AMX4174,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T22:51:00+00:00,Sacramento International,KSMF,SMF,Aeromexico,AMX,4244,AM4244,AMX4244,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:56:00+00:00,Billings,KBIL,BIL,Aeromexico,AMX,3296,AM3296,AMX3296,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T21:47:00+00:00,Boise Air Terminal/Gowen Field,KBOI,BOI,Aeromexico,AMX,3299,AM3299,AMX3299,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T23:14:00+00:00,Metropolitan Oak International,KOAK,OAK,Aeromexico,AMX,3089,AM3089,AMX3089,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T22:26:00+00:00,Tri-cities,KPSC,PSC,Aeromexico,AMX,4234,AM4234,AMX4234,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T22:28:00+00:00,Mc Carran International,KLAS,LAS,Aeromexico,AMX,3304,AM3304,AMX3304,,,,
01/01/2022,Missoula International,KMSO,MSO,2022-01-01T17:00:00+00:00,Salt Lake City International,KSLC,SLC,Private Jets,OKC,471,,OKC471,,,,
01/01/2022,Gainesville Regional,KGNV,GNV,2022-01-01T16:21:00+00:00,Salt Lake City International,KSLC,SLC,empty,,,,,,,,
01/01/2022,La Guardia,KLGA,LGA,,Louisville International (Standiford Field),KSDF,SDF,JetBlue Airways,JBU,4617,B64617,JBU4617,,,,
01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T22:53:00+00:00,La Guardia,KLGA,LGA,Air New Zealand,ANZ,2549,NZ2549,ANZ2549,,,,
01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T21:48:00+00:00,La Guardia,KLGA,LGA,Delta Air Lines,DAL,505,DL505,DAL505,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T20:06:00+00:00,La Guardia,KLGA,LGA,American Airlines,AAL,1726,AA1726,AAL1726,,,,
01/01/2022,Long Beach Municipal,KLGB,LGB,2022-01-01T20:46:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,2197,WN2197,SWA2197,,,,
01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T19:47:00+00:00,Long Beach Municipal,KLGB,LGB,Southwest Airlines,SWA,752,WN752,SWA752,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T17:22:00+00:00,Reno-Tahoe International,KRNO,RNO,Southwest Airlines,SWA,8505,WN8505,SWA8505,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:55:00+00:00,Roberts Field,KRDM,RDM,Alaska Airlines,ASA,2305,AS2305,ASA2305,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:56:00+00:00,Spokane International,KGEG,GEG,Alaska Airlines,ASA,3468,AS3468,ASA3468,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T21:06:00+00:00,Metropolitan Oak International,KOAK,OAK,Spirit Airlines,NKS,1405,NK1405,NKS1405,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:24:00+00:00,San Francisco International,KSFO,SFO,Southwest Airlines,SWA,3674,WN3674,SWA3674,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:28:00+00:00,Mc Carran International,KLAS,LAS,Spirit Airlines,NKS,562,NK562,NKS562,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T21:16:00+00:00,El Paso International Airport,KELP,ELP,American Airlines,AAL,3258,AA3258,AAL3258,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:43:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,3479,WN3479,SWA3479,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:45:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,2396,WN2396,SWA2396,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T20:59:00+00:00,Boise Air Terminal/Gowen Field,KBOI,BOI,Alaska Airlines,ASA,2536,AS2536,ASA2536,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T21:22:00+00:00,Tucson International Airport,KTUS,TUS,Southwest Airlines,SWA,2970,WN2970,SWA2970,,,,
01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T21:05:00+00:00,Albuquerque International,KABQ,ABQ,American Airlines,AAL,3241,AA3241,AAL3241,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T22:09:00+00:00,Lovell Field,KCHA,CHA,Iberia,IBE,4406,IB4406,IBE4406,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T21:25:00+00:00,Seattle-Tacoma International,KSEA,SEA,Alaska Airlines,ASA,931,AS931,ASA931,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T21:33:00+00:00,San Luis County Regional Airport,KSBP,SBP,American Airlines,AAL,3268,AA3268,AAL3268,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T22:03:00+00:00,Bob Hope,KBUR,BUR,Southwest Airlines,SWA,3158,WN3158,SWA3158,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T23:04:00+00:00,San Diego International Airport,KSAN,SAN,Southwest Airlines,SWA,1767,WN1767,SWA1767,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T23:19:00+00:00,San Francisco International,KSFO,SFO,Southwest Airlines,SWA,2663,WN2663,SWA2663,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T22:38:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2930,WN2930,SWA2930,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T22:49:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,4190,WN4190,SWA4190,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T22:28:00+00:00,John Wayne,KSNA,SNA,Southwest Airlines,SWA,2942,WN2942,SWA2942,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T22:19:00+00:00,Logan International,KBOS,BOS,JetBlue Airways,JBU,1302,B61302,JBU1302,,,,
01/01/2022,Sky Harbor International,KPHX,PHX,2022-01-01T23:10:00+00:00,Salt Lake City International,KSLC,SLC,Southwest Airlines,SWA,4752,WN4752,SWA4752,,,,
01/01/2022,Minneapolis - St. Paul International,KMSP,MSP,,Mc Ghee Tyson,KTYS,TYS,Delta Air Lines,DAL,5553,DL5553,DAL5553,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T21:37:00+00:00,Mc Ghee Tyson,KTYS,TYS,Alaska Airlines,ASA,4687,AS4687,ASA4687,,,,
01/01/2022,Miami International Airport,KMIA,MIA,,Mc Ghee Tyson,KTYS,TYS,British Airways,BAW,5064,BA5064,BAW5064,,,,
01/01/2022,Sonoma County,KSTS,STS,2022-01-01T13:53:00+00:00,Sky Harbor International,KPHX,PHX,Thrive,TIV,70,,TIV70,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T20:57:00+00:00,Palm Beach International Airport,KPBI,PBI,Alaska Airlines,ASA,6343,AS6343,ASA6343,,,,
01/01/2022,Honolulu International,PHNL,HNL,2022-01-01T15:20:00+00:00,Lanai City,PHNY,LNY,Western Aircraft,STT,2040,ST2040,STT2040,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T20:49:00+00:00,Tri-cities Regional,KTRI,TRI,Qatar Airways,QTR,2916,QR2916,QTR2916,,,,
01/01/2022,Lanai City,PHNY,LNY,2022-01-01T15:57:00+00:00,Honolulu International,PHNL,HNL,Western Aircraft,STT,3041,ST3041,STT3041,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T20:31:00+00:00,Sacramento International,KSMF,SMF,Alaska Airlines,ASA,3348,AS3348,ASA3348,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T22:06:00+00:00,Portland International,KPDX,PDX,Alaska Airlines,ASA,498,AS498,ASA498,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T21:15:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,9126,AA9126,AAL9126,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T20:48:00+00:00,Logan International,KBOS,BOS,Jet Linx Aviation,JTL,5887,JL5887,JTL5887,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T21:26:00+00:00,Seattle-Tacoma International,KSEA,SEA,Korean Air,KAL,6124,KE6124,KAL6124,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T21:05:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,3772,WN3772,SWA3772,,,,
01/01/2022,San Diego International Airport,KSAN,SAN,2022-01-01T21:10:00+00:00,Sacramento International,KSMF,SMF,Southwest Airlines,SWA,3224,WN3224,SWA3224,,,,
01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T19:27:00+00:00,San Diego International Airport,KSAN,SAN,Alaska Airlines,ASA,6285,AS6285,ASA6285,,,,
01/01/2022,San Antonio International,KSAT,SAT,2022-01-01T16:47:00+00:00,Missoula International,KMSO,MSO,NetJets Aviation,EJA,395,1I395,EJA395,,,,
01/01/2022,Salt Lake City International,KSLC,SLC,2022-01-01T12:19:00+00:00,San Antonio International,KSAT,SAT,NetJets Aviation,EJA,395,1I395,EJA395,,,,
