index,flight_date,departure_airport,departure_icao,departure_iata,departure_time,arrival_airport,arrival_icao,arrival_iata,airline_name,airline_icao,flight_number,flight_iata,flight_icao,lat1,long1,lat2,long2
122,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T14:09:00+00:00,Aspen,KASE,ASE,Qantas,QFA,4104,QF4104,QFA4104,32.8998091,-97.0403352,39.2197303,-106.8646011
123,01/01/2022,Lafayette Regional,KLFT,LFT,2022-01-01T14:22:00+00:00,Dallas/Fort Worth International,KDFW,DFW,British Airways,BAW,6519,BA6519,BAW6519,30.204875,-91.9888222,32.8998091,-97.0403352
124,01/01/2022,Boeing Field/King County International Airport,KBFI,BFI,,Yakima Air Terminal,KYKM,YKM,Ameriflight,AMF,1998,A81998,AMF1998,47.5369043,-122.3038555,46.5690859,-120.5392971
125,01/01/2022,Spokane International,KGEG,GEG,,Yakima Air Terminal,KYKM,YKM,Empire Airlines,CFS,8737,EM8737,CFS8737,47.6212063,-117.5333722,46.5690859,-120.5392971
126,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T15:27:00+00:00,Raleigh-durham International Airport,KRDU,RDU,WestJet,WJA,6779,WS6779,WJA6779,40.7769271,-73.8739659,35.880079,-78.7879963
127,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T19:19:00+00:00,Palm Beach International Airport,KPBI,PBI,JetBlue Airways,JBU,761,B6761,JBU761,40.7769271,-73.8739659,26.6857475,-80.0928165
128,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T15:40:00+00:00,Myrtle Beach AFB,KMYR,MYR,Spirit Airlines,NKS,1347,NK1347,NKS1347,40.7769271,-73.8739659,33.6822019,-78.9278943
129,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:18:00+00:00,George Bush Intercontinental,KIAH,IAH,Air New Zealand,ANZ,6681,NZ6681,ANZ6681,40.7769271,-73.8739659,29.9902199,-95.3367827
130,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T15:52:00+00:00,Palm Beach International Airport,KPBI,PBI,WestJet,WJA,6767,WS6767,WJA6767,40.7769271,-73.8739659,26.6857475,-80.0928165
131,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T15:43:00+00:00,Louisville International (Standiford Field),KSDF,SDF,JetBlue Airways,JBU,4751,B64751,JBU4751,40.7769271,-73.8739659,38.175662,-85.7369231
132,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:11:00+00:00,Orlando International,KMCO,MCO,LATAM Airlines,LAN,6230,LA6230,LAN6230,40.7769271,-73.8739659,28.4179167,-81.3041451
133,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:00:00+00:00,Piedmont Triad International,KGSO,GSO,JetBlue Airways,JBU,4646,B64646,JBU4646,40.7769271,-73.8739659,36.1043671,-79.9351805
134,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:28:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,JetBlue Airways,JBU,371,B6371,JBU371,40.7769271,-73.8739659,26.0742344,-80.1506022
135,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T15:57:00+00:00,Tampa International,KTPA,TPA,WestJet,WJA,7428,WS7428,WJA7428,40.7769271,-73.8739659,27.9771524,-82.5311382
136,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:01:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Southwest Airlines,SWA,2955,WN2955,SWA2955,40.7769271,-73.8739659,33.6407282,-84.4277001
137,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:19:00+00:00,Norfolk International Airport,KORF,ORF,JetBlue Airways,JBU,4733,B64733,JBU4733,40.7769271,-73.8739659,36.8956837,-76.2000161
138,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:30:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Aeromexico,AMX,3855,AM3855,AMX3855,40.7769271,-73.8739659,33.6407282,-84.4277001
139,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:15:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,802,DL802,DAL802,40.7769271,-73.8739659,44.8847554,-93.2222846
140,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:07:00+00:00,Miami International Airport,KMIA,MIA,JetBlue Airways,JBU,4201,B64201,JBU4201,40.7769271,-73.8739659,25.7958723,-80.2870509
141,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:14:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,JetBlue Airways,JBU,4250,B64250,JBU4250,40.7769271,-73.8739659,38.851242,-77.0402315
142,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:12:00+00:00,Pittsburgh International,KPIT,PIT,JetBlue Airways,JBU,4762,B64762,JBU4762,40.7769271,-73.8739659,40.4919208,-80.2352233
143,01/01/2022,La Guardia,KLGA,LGA,2022-01-01T16:22:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,WestJet,WJA,6448,WS6448,WJA6448,40.7769271,-73.8739659,38.851242,-77.0402315
144,01/01/2022,Chicago O'hare International,KORD,ORD,2022-01-01T18:51:00+00:00,Hopkins International,KCLE,CLE,Copa Airlines,CMP,2755,CM2755,CMP2755,41.98028,-87.9089979,41.4057985,-81.8538669
145,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T11:56:00+00:00,La Guardia,KLGA,LGA,JetBlue Airways,JBU,4205,B64205,JBU4205,32.8998091,-97.0403352,40.7769271,-73.8739659
146,01/01/2022,Long Beach Municipal,KLGB,LGB,2022-01-01T13:02:00+00:00,Metropolitan Oak International,KOAK,OAK,Southwest Airlines,SWA,3395,WN3395,SWA3395,33.8161064,-118.1512558,37.7125689,-122.2197428
147,01/01/2022,Long Beach Municipal,KLGB,LGB,2022-01-01T12:30:00+00:00,Mineta San Jose International Airport,KSJC,SJC,Southwest Airlines,SWA,3271,WN3271,SWA3271,33.8161064,-118.1512558,37.3639472,-121.9289375
148,01/01/2022,Long Beach Municipal,KLGB,LGB,2022-01-01T13:25:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,2890,WN2890,SWA2890,33.8161064,-118.1512558,39.8560963,-104.6737376
149,01/01/2022,Long Beach Municipal,KLGB,LGB,2022-01-01T13:23:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,2723,QR2723,QTR2723,33.8161064,-118.1512558,32.8998091,-97.0403352
150,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T11:18:00+00:00,Long Beach Municipal,KLGB,LGB,Qatar Airways,QTR,9425,QR9425,QTR9425,32.8998091,-97.0403352,33.8161064,-118.1512558
151,01/01/2022,Hopkins International,KCLE,CLE,,Palm Beach International Airport,KPBI,PBI,Delta Private Jets,DPJ,449,,DPJ449,41.4057985,-81.8538669,26.6857475,-80.0928165
152,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T15:55:00+00:00,Mc Carran International,KLAS,LAS,Spirit Airlines,NKS,1069,NK1069,NKS1069,41.4057985,-81.8538669,36.0839998,-115.1537389
153,01/01/2022,Hopkins International,KCLE,CLE,,Chicago O'hare International,KORD,ORD,Alaska Airlines,ASA,4203,AS4203,ASA4203,41.4057985,-81.8538669,41.98028,-87.9089979
154,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T15:44:00+00:00,Fort Lauderdale–Hollywood International,KFLL,FLL,United Airlines,UAL,360,UA360,UAL360,41.4057985,-81.8538669,26.0742344,-80.1506022
155,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T16:24:00+00:00,Mc Carran International,KLAS,LAS,Southwest Airlines,SWA,2589,WN2589,SWA2589,41.4057985,-81.8538669,36.0839998,-115.1537389
156,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T16:22:00+00:00,Orlando International,KMCO,MCO,Southwest Airlines,SWA,3388,WN3388,SWA3388,41.4057985,-81.8538669,28.4179167,-81.3041451
157,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T17:30:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Qatar Airways,QTR,2434,QR2434,QTR2434,41.4057985,-81.8538669,32.8998091,-97.0403352
158,01/01/2022,Hopkins International,KCLE,CLE,2022-01-01T16:13:00+00:00,Denver International,KDEN,DEN,Southwest Airlines,SWA,42,WN42,SWA42,41.4057985,-81.8538669,39.8560963,-104.6737376
159,01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T12:47:00+00:00,Seattle-Tacoma International,KSEA,SEA,WestJet,WJA,7584,WS7584,WJA7584,38.6950854,-121.5900648,47.4502499,-122.3088165
160,01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T12:49:00+00:00,Bob Hope,KBUR,BUR,Southwest Airlines,SWA,3028,WN3028,SWA3028,38.6950854,-121.5900648,34.1949582,-118.3518845
161,01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T13:13:00+00:00,George Bush Intercontinental,KIAH,IAH,Turkish Airlines,THY,8635,TK8635,THY8635,38.6950854,-121.5900648,29.9902199,-95.3367827
162,01/01/2022,Sacramento International,KSMF,SMF,2022-01-01T13:19:00+00:00,Denver International,KDEN,DEN,Air Canada,ACA,4314,AC4314,ACA4314,38.6950854,-121.5900648,39.8560963,-104.6737376
163,01/01/2022,Sacramento International,KSMF,SMF,,John Wayne,KSNA,SNA,Spirit Airlines,NKS,873,NK873,NKS873,38.6950854,-121.5900648,33.6761901,-117.8674759
164,01/01/2022,Arcata,KACV,ACV,,Sacramento International,KSMF,SMF,West Air (USA),PCM,8731,PCM8731,PCM8731,40.9709197,-124.1065825,38.6950854,-121.5900648
165,01/01/2022,Mc Carran International,KLAS,LAS,,Sacramento International,KSMF,SMF,Spirit Airlines,NKS,928,NK928,NKS928,36.0839998,-115.1537389,38.6950854,-121.5900648
166,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T10:52:00+00:00,Sacramento International,KSMF,SMF,Delta Air Lines,DAL,1160,DL1160,DAL1160,33.6407282,-84.4277001,38.6950854,-121.5900648
167,01/01/2022,Bishop International Airport,KFNT,FNT,2022-01-01T16:00:00+00:00,St. Petersburg-Clearwater International,KPIE,PIE,Allegiant Air,AAY,1940,G41940,AAY1940,42.9637025,-83.7464346,27.9122109,-82.6891001
168,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T12:53:00+00:00,George Bush Intercontinental,KIAH,IAH,Lufthansa,DLH,8704,LH8704,DLH8704,33.6761901,-117.8674759,29.9902199,-95.3367827
169,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T12:23:00+00:00,San Diego International Airport,KSAN,SAN,NetJets Aviation,EJA,565,1I565,EJA565,33.6761901,-117.8674759,32.7338006,-117.1933038
170,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T12:48:00+00:00,Dallas/Fort Worth International,KDFW,DFW,British Airways,BAW,5768,BA5768,BAW5768,33.6761901,-117.8674759,32.8998091,-97.0403352
171,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T13:01:00+00:00,Sonoma County,KSTS,STS,Alaska Airlines,ASA,3433,AS3433,ASA3433,33.6761901,-117.8674759,38.5103492,-122.8055953
172,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T13:31:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Air France,AFR,2160,AF2160,AFR2160,33.6761901,-117.8674759,33.6407282,-84.4277001
173,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T13:07:00+00:00,Sky Harbor International,KPHX,PHX,American Airlines,AAL,372,AA372,AAL372,33.6761901,-117.8674759,33.435249,-112.010124
174,01/01/2022,John Wayne,KSNA,SNA,2022-01-01T13:15:00+00:00,Sacramento International,KSMF,SMF,Spirit Airlines,NKS,872,NK872,NKS872,33.6761901,-117.8674759,38.6950854,-121.5900648
175,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:46:00+00:00,General Mitchell International,KMKE,MKE,Delta Air Lines,DAL,2455,DL2455,DAL2455,33.6407282,-84.4277001,42.9475534,-87.896646
176,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:26:00+00:00,Charlotte Douglas,KCLT,CLT,Delta Air Lines,DAL,2626,DL2626,DAL2626,33.6407282,-84.4277001,35.2144026,-80.9473146
177,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:04:00+00:00,Blue Grass,KLEX,LEX,Delta Air Lines,DAL,5305,DL5305,DAL5305,33.6407282,-84.4277001,38.0377615,-84.6026083
178,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:20:00+00:00,Mobile Regional Airport,KMOB,MOB,Delta Air Lines,DAL,5451,DL5451,DAL5451,33.6407282,-84.4277001,30.6924859,-88.2455489
179,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:36:00+00:00,Logan International,KBOS,BOS,Delta Air Lines,DAL,422,DL422,DAL422,33.6407282,-84.4277001,42.3656132,-71.0095602
180,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:50:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,521,DL521,DAL521,33.6407282,-84.4277001,42.2162491,-83.3553642
181,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:01:00+00:00,Louis Armstrong New Orléans International Airport,KMSY,MSY,Delta Air Lines,DAL,2368,DL2368,DAL2368,33.6407282,-84.4277001,29.9910905,-90.2592299
182,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:22:00+00:00,Southwest Florida International,KRSW,RSW,Delta Air Lines,DAL,1309,DL1309,DAL1309,33.6407282,-84.4277001,26.5337051,-81.7553083
183,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,,Tallahassee Regional Airport,KTLH,TLH,Delta Air Lines,DAL,1418,DL1418,DAL1418,33.6407282,-84.4277001,30.3953418,-84.3450746
184,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:24:00+00:00,Bush Field,KAGS,AGS,Delta Air Lines,DAL,4807,DL4807,DAL4807,33.6407282,-84.4277001,33.3699799,-81.9651701
185,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:26:00+00:00,Hilton Head,KHXD,HHH,Delta Air Lines,DAL,5844,DL5844,DAL5844,33.6407282,-84.4277001,32.2248476,-80.6971648
186,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:27:00+00:00,Louisville International (Standiford Field),KSDF,SDF,Southwest Airlines,SWA,3819,WN3819,SWA3819,33.6407282,-84.4277001,38.175662,-85.7369231
187,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:33:00+00:00,La Guardia,KLGA,LGA,Delta Air Lines,DAL,494,DL494,DAL494,33.6407282,-84.4277001,40.7769271,-73.8739659
188,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:31:00+00:00,Tampa International,KTPA,TPA,Delta Air Lines,DAL,2615,DL2615,DAL2615,33.6407282,-84.4277001,27.9771524,-82.5311382
189,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:32:00+00:00,General Mitchell International,KMKE,MKE,Southwest Airlines,SWA,3438,WN3438,SWA3438,33.6407282,-84.4277001,42.9475534,-87.896646
190,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:37:00+00:00,Adams Field Airport,KLIT,LIT,Delta Air Lines,DAL,2077,DL2077,DAL2077,33.6407282,-84.4277001,34.7307049,-92.2216531
191,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:37:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,American Airlines,AAL,4811,AA4811,AAL4811,33.6407282,-84.4277001,38.851242,-77.0402315
192,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:09:00+00:00,San Diego International Airport,KSAN,SAN,Delta Air Lines,DAL,677,DL677,DAL677,33.6407282,-84.4277001,32.7338006,-117.1933038
193,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:46:00+00:00,"Charleston, AFB Municipal",KCHS,CHS,Delta Air Lines,DAL,1348,DL1348,DAL1348,33.6407282,-84.4277001,32.8942676,-80.038159
194,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:53:00+00:00,Palm Beach International Airport,KPBI,PBI,Delta Air Lines,DAL,1514,DL1514,DAL1514,33.6407282,-84.4277001,26.6857475,-80.0928165
195,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:50:00+00:00,Orlando International,KMCO,MCO,Delta Air Lines,DAL,1621,DL1621,DAL1621,33.6407282,-84.4277001,28.4179167,-81.3041451
196,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:50:00+00:00,Newark Liberty International,KEWR,EWR,United Airlines,UAL,3463,UA3463,UAL3463,33.6407282,-84.4277001,40.6895314,-74.1744624
197,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:57:00+00:00,Asheville Regional Airport,KAVL,AVL,Delta Air Lines,DAL,5209,DL5209,DAL5209,33.6407282,-84.4277001,35.4348962,-82.5378541
198,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T15:54:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,348,DL348,DAL348,33.6407282,-84.4277001,44.8847554,-93.2222846
199,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,,Eastern Iowa Airport,KCID,CID,Delta Air Lines,DAL,4754,DL4754,DAL4754,33.6407282,-84.4277001,41.8863861,-91.7069754
200,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:14:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,860,WN860,SWA860,33.6407282,-84.4277001,39.1774042,-76.6683922
201,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T17:13:00+00:00,Ronald Reagan Washington National Airport,KDCA,DCA,Southwest Airlines,SWA,3730,WN3730,SWA3730,33.6407282,-84.4277001,38.851242,-77.0402315
202,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:03:00+00:00,Bradley International,KBDL,BDL,Delta Air Lines,DAL,2757,DL2757,DAL2757,33.6407282,-84.4277001,41.9388735,-72.6860314
203,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:00:00+00:00,Philadelphia International,KPHL,PHL,Spirit Airlines,NKS,600,NK600,NKS600,33.6407282,-84.4277001,39.8729299,-75.2436673
204,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:02:00+00:00,Eppley Airfield,KOMA,OMA,Delta Air Lines,DAL,2361,DL2361,DAL2361,33.6407282,-84.4277001,41.3014753,-95.8945207
205,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:07:00+00:00,George Bush Intercontinental,KIAH,IAH,Delta Air Lines,DAL,2521,DL2521,DAL2521,33.6407282,-84.4277001,29.9902199,-95.3367827
206,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:14:00+00:00,Los Angeles International,KLAX,LAX,Delta Air Lines,DAL,335,DL335,DAL335,33.6407282,-84.4277001,33.9415889,-118.40853
207,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:11:00+00:00,Tri-cities Regional,KTRI,TRI,Delta Air Lines,DAL,5502,DL5502,DAL5502,33.6407282,-84.4277001,36.4816731,-82.4077169
208,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:13:00+00:00,George Bush Intercontinental,KIAH,IAH,Spirit Airlines,NKS,363,NK363,NKS363,33.6407282,-84.4277001,29.9902199,-95.3367827
209,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,2022-01-01T16:24:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,5264,AA5264,AAL5264,33.6407282,-84.4277001,35.2144026,-80.9473146
210,01/01/2022,Hartsfield-jackson Atlanta International,KATL,ATL,,Trenton Mercer Airport,KTTN,TTN,Frontier Airlines,FFT,806,F9806,FFT806,33.6407282,-84.4277001,40.277001,-74.8180748
211,01/01/2022,Mc Carran International,KLAS,LAS,2022-01-01T11:21:00+00:00,John Wayne,KSNA,SNA,Spirit Airlines,NKS,871,NK871,NKS871,36.0839998,-115.1537389,33.6761901,-117.8674759
212,01/01/2022,Seattle-Tacoma International,KSEA,SEA,2022-01-01T10:04:00+00:00,John Wayne,KSNA,SNA,Alaska Airlines,ASA,1410,AS1410,ASA1410,47.4502499,-122.3088165,33.6761901,-117.8674759
213,01/01/2022,Dallas/Fort Worth International,KDFW,DFW,2022-01-01T13:05:00+00:00,Tyler Pounds Regional Airport,KTYR,TYR,Alaska Airlines,ASA,4742,AS4742,ASA4742,32.8998091,-97.0403352,32.3511258,-95.4096293
214,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:24:00+00:00,Hartsfield-jackson Atlanta International,KATL,ATL,Delta Air Lines,DAL,483,DL483,DAL483,33.9415889,-118.40853,33.6407282,-84.4277001
215,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:48:00+00:00,Logan International,KBOS,BOS,Delta Air Lines,DAL,550,DL550,DAL550,33.9415889,-118.40853,42.3656132,-71.0095602
216,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T14:01:00+00:00,Detroit Metropolitan Wayne County,KDTW,DTW,Delta Air Lines,DAL,1200,DL1200,DAL1200,33.9415889,-118.40853,42.2162491,-83.3553642
217,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:44:00+00:00,John F Kennedy International,KJFK,JFK,American Airlines,AAL,274,AA274,AAL274,33.9415889,-118.40853,40.6413113,-73.7781383
218,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:37:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Spirit Airlines,NKS,956,NK956,NKS956,33.9415889,-118.40853,44.8847554,-93.2222846
219,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:58:00+00:00,El Paso International Airport,KELP,ELP,Southwest Airlines,SWA,3545,WN3545,SWA3545,33.9415889,-118.40853,31.8053354,-106.3824345
220,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:56:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,319,AA319,AAL319,33.9415889,-118.40853,32.8998091,-97.0403352
221,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:59:00+00:00,Gallatin Field,KBZN,BZN,Alaska Airlines,ASA,3362,AS3362,ASA3362,33.9415889,-118.40853,45.7784043,-111.1612273
222,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T14:02:00+00:00,Sky Harbor International,KPHX,PHX,Delta Air Lines,DAL,3701,DL3701,DAL3701,33.9415889,-118.40853,33.435249,-112.010124
223,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T13:57:00+00:00,Aspen,KASE,ASE,United Airlines,UAL,5634,UA5634,UAL5634,33.9415889,-118.40853,39.2197303,-106.8646011
224,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T13:25:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Southwest Airlines,SWA,2528,WN2528,SWA2528,33.9415889,-118.40853,39.1774042,-76.6683922
225,01/01/2022,Los Angeles International,KLAX,LAX,,Roberts Field,KRDM,RDM,United Airlines,UAL,4693,UA4693,UAL4693,33.9415889,-118.40853,44.253025,-121.1608351
226,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T12:47:00+00:00,Miami International Airport,KMIA,MIA,JetBlue Airways,JBU,2885,B62885,JBU2885,33.9415889,-118.40853,25.7958723,-80.2870509
227,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T13:07:00+00:00,San Francisco International,KSFO,SFO,United Airlines,UAL,2010,UA2010,UAL2010,33.9415889,-118.40853,37.6213129,-122.3789554
228,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T13:26:00+00:00,Metropolitan Oak International,KOAK,OAK,Southwest Airlines,SWA,677,WN677,SWA677,33.9415889,-118.40853,37.7125689,-122.2197428
229,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T13:03:00+00:00,Sun Valley,KSUN,SUN,United Airlines,UAL,4742,UA4742,UAL4742,33.9415889,-118.40853,43.5065471,-114.3012455
230,01/01/2022,Los Angeles International,KLAX,LAX,,Yampa Valley,KHDN,HDN,United Airlines,UAL,4739,UA4739,UAL4739,33.9415889,-118.40853,40.4847488,-107.2197265
231,01/01/2022,Los Angeles International,KLAX,LAX,2022-01-01T13:02:00+00:00,Chicago O'hare International,KORD,ORD,United Airlines,UAL,1069,UA1069,UAL1069,33.9415889,-118.40853,41.98028,-87.9089979
