,city,state_id,latitude,longitude,population,airport,distance
2547,Sudley,VA,38.7878,-77.4961,18575,,
2548,Anacortes,WA,48.4878,-122.6292,18563,FRD,0.39870774197681275
2549,Winthrop,MA,42.3751,-70.9847,18544,BOS,0.026608812793503085
2550,Rancho Mirage,CA,33.7634,-116.4271,18528,,
2551,Gibsonton,FL,27.826,-82.3761,18515,,
2552,Lynden,WA,48.9502,-122.4545,18512,,
2553,North Massapequa,NY,40.7031,-73.4678,18505,,
2554,Gautier,MS,30.4106,-88.6568,18490,,
2555,Mayfield Heights,OH,41.5175,-81.4534,18487,,
2556,Breaux Bridge,LA,30.2829,-91.9043,18484,,
2557,Hopkins,MN,44.9261,-93.4056,18468,,
2558,Defiance,OH,41.281,-84.3661,18460,,
2559,Iron Mountain,MI,45.8275,-88.0599,18432,IMT,0.059990457461330936
2560,Berea,KY,37.5904,-84.2898,18423,,
2561,Altus,OK,34.6566,-99.3051,18418,,
2562,Bryn Mawr-Skyway,WA,47.4949,-122.2411,18414,,
2563,Uvalde,TX,29.2153,-99.7782,18406,,
2564,Brushy Creek,TX,30.5125,-97.7388,18399,,
2565,Brook Park,OH,41.4036,-81.8219,18382,CLE,0.032042410924586415
2566,North Amityville,NY,40.7005,-73.4118,18382,,
2567,Wallingford Center,CT,41.4499,-72.8189,18360,,
2568,Sunnyside,WA,46.3158,-120.0059,18352,,
2569,World Golf Village,FL,29.9653,-81.4898,18327,,
2570,Sycamore,IL,41.9951,-88.6812,18322,,
2571,Franklin Farm,VA,38.9133,-77.3969,18321,,
2572,Chowchilla,CA,37.1095,-120.2349,18310,,
2573,Brookfield,IL,41.8245,-87.847,18310,,
2574,Ronkonkoma,NY,40.804,-73.1258,18309,,
2575,Rutherford,NJ,40.8203,-74.1057,18303,,
2576,Merrifield,VA,38.8731,-77.2426,18291,,
2577,Newburyport,MA,42.8124,-70.8878,18289,,
2578,Idylwood,VA,38.8896,-77.2055,18273,,
2579,Kilgore,TX,32.3979,-94.8603,18265,,
2580,Radford,VA,37.1229,-80.5587,18249,,
2581,Palestine,TX,31.7544,-95.6471,18243,,
2582,Crawfordsville,IN,40.0428,-86.8975,18242,,
2583,Springfield,TN,36.4943,-86.8709,18241,,
2584,Boerne,TX,29.7844,-98.7289,18232,,
2585,Hyattsville,MD,38.9612,-76.9548,18230,,
2586,Lake Placid,FL,27.2977,-81.3715,18227,,
2587,St. Michael,MN,45.2014,-93.692,18204,,
2588,Maumelle,AR,34.8522,-92.4,18199,,
2589,Niles,OH,41.1878,-80.753,18176,,
2590,Iselin,NJ,40.5702,-74.317,18175,,
2591,Menomonie,WI,44.8893,-91.9084,18159,,
2592,Trenton,MI,42.1394,-83.1929,18157,,
2593,Rutland,VT,43.6091,-72.9782,18131,,
2594,Imperial,CA,32.839,-115.5719,18120,,
2595,Orange,TX,30.121,-93.7616,18118,,
2596,Otsego,MN,45.266,-93.62,18113,,
2597,Madison,IN,38.7581,-85.3974,18109,,
2598,St. Matthews,KY,38.2497,-85.6383,18105,,
2599,Alton,TX,26.2884,-98.3098,18105,,
2600,Cudahy,WI,42.9467,-87.8641,18104,MKE,0.032557186726753375
2601,Round Lake,IL,42.3435,-88.1058,18100,,
2602,Oxon Hill,MD,38.7887,-76.9733,18080,,
2603,Manchester,MO,38.583,-90.5065,18073,,
2604,Beeville,TX,28.4059,-97.7494,18068,,
2605,Cary,IL,42.2129,-88.2493,18067,,
2606,North Wilkesboro,NC,36.1728,-81.139,18066,,
2607,North Aurora,IL,41.8083,-88.3413,18057,,
2608,Lithia Springs,GA,33.781,-84.6485,18054,,
2609,Bon Air,VA,37.5187,-77.5713,18052,,
2610,Bensenville,IL,41.9593,-87.9433,18044,ORD,0.04020938279070487
2611,Eastlake,OH,41.6581,-81.4323,18042,,
2612,Beaver Dam,WI,43.469,-88.8308,18041,,
2613,Safety Harbor,FL,28.008,-82.6964,18016,,
2614,Mattoon,IL,39.4775,-88.3624,18016,,
2615,Macomb,IL,40.4721,-90.6816,18006,,
2616,North Druid Hills,GA,33.8186,-84.3254,18002,,
2617,West Columbia,SC,33.9931,-81.0932,17998,,
2618,Fayetteville,GA,33.45,-84.4709,17991,,
2619,Sunland Park,NM,31.8194,-106.5943,17978,,
2620,Estelle,LA,29.8447,-90.1021,17968,,
2621,Mountain House,CA,37.774,-121.5452,17966,,
2622,San Carlos Park,FL,26.4765,-81.8193,17961,,
2623,Zachary,LA,30.6642,-91.1634,17949,,
2624,Kingsland,GA,30.8194,-81.7217,17949,,
2625,Marco Island,FL,25.933,-81.6993,17947,,
2626,Huntington,IN,40.8815,-85.5053,17942,,
2627,Ingleside,TX,27.87,-97.2077,17940,,
2628,Humacao,PR,18.1519,-65.8204,17939,,
2629,Wantagh,NY,40.6686,-73.5104,17915,,
2630,Lenoir,NC,35.9096,-81.5247,17913,,
2631,Concord,MO,38.5117,-90.3574,17912,,
2632,Easton,MD,38.776,-76.0702,17911,,
2633,Burke Centre,VA,38.7903,-77.2999,17894,,
2634,Perry,GA,32.4719,-83.7282,17894,,
2635,Hannibal,MO,39.7097,-91.3939,17884,,
2636,Menasha,WI,44.2124,-88.4272,17873,,
2637,Oak Grove,OR,45.4156,-122.6349,17872,,
2638,Scarsdale,NY,40.9902,-73.7773,17871,,
2639,Brenham,TX,30.1585,-96.3964,17863,,
2640,Ocean Springs,MS,30.4082,-88.7861,17862,,
2641,Dallas,OR,44.9222,-123.3131,17859,,
2642,Woodcrest,CA,33.8789,-117.3686,17859,,
2643,White Settlement,TX,32.7554,-97.4605,17851,,
2644,Five Forks,SC,34.8069,-82.2271,17844,,
2645,Knightdale,NC,35.7918,-78.4955,17843,,
2646,Shenandoah,PA,40.8167,-76.2004,17840,,
2647,Ada,OK,34.7683,-96.6689,17840,,
2648,Crossville,TN,35.9527,-85.0294,17825,,
2649,Beltsville,MD,39.0394,-76.9211,17812,,
2650,Colonia,NJ,40.5929,-74.3151,17801,,
2651,Moraga,CA,37.8439,-122.1225,17783,,
2652,Midway,FL,30.4138,-87.0261,17760,,
2653,Steubenville,OH,40.3653,-80.652,17753,,
2654,Tavares,FL,28.7921,-81.7353,17749,,
2655,Belgrade,MT,45.7796,-111.1751,17743,BZN,0.013924133861041927
2656,Takoma Park,MD,38.981,-77.0028,17725,,
2657,Dover,NJ,40.8859,-74.5597,17725,,
2658,Lackawanna,NY,42.8182,-78.8326,17720,,
2659,Melville,NY,40.7823,-73.4088,17716,,
2660,Wailuku,HI,20.8834,-156.5059,17708,,
2661,Buckhall,VA,38.725,-77.4472,17708,,
2662,El Dorado,AR,33.2184,-92.664,17706,,
2663,Valle Vista,CA,33.7436,-116.8872,17663,,
2664,Cedar Mill,OR,45.5355,-122.8006,17659,,
2665,Albert Lea,MN,43.6547,-93.3642,17656,,
2666,Madison,NJ,40.7586,-74.417,17654,,
2667,Maitland,FL,28.6295,-81.3717,17652,,
2668,Gretna,LA,29.9101,-90.0515,17647,,
2669,Greenfield,CA,36.3232,-121.2451,17646,,
2670,Hinsdale,IL,41.8005,-87.9273,17637,,
2671,Santa Fe Springs,CA,33.933,-118.0625,17630,,
2672,Franklin Park,IL,41.9361,-87.8794,17627,,
2673,Bethpage,NY,40.7495,-73.4856,17627,,
2674,East Massapequa,NY,40.6743,-73.4358,17622,,
2675,Kirksville,MO,40.1986,-92.5753,17602,,
2676,Nipomo,CA,35.0323,-120.4991,17601,,
2677,Centerville,UT,40.9284,-111.8849,17587,,
2678,Butner,NC,36.1285,-78.7502,17575,,
2679,Salem,OH,40.9049,-80.8491,17571,,
2680,Tillmans Corner,AL,30.5818,-88.2128,17560,MOB,0.11542902109097215
2681,Upper Grand Lagoon,FL,30.169,-85.7407,17550,,
2682,Anoka,MN,45.2099,-93.3893,17549,,
2683,Pinewood,FL,25.8697,-80.2174,17542,,
2684,Laurel,VA,37.6375,-77.5062,17535,,
2685,Amesbury,MA,42.853,-70.9446,17532,,
2686,Marion,IL,37.7173,-88.9279,17520,,
2687,Tallmadge,OH,41.1023,-81.4216,17519,,
2688,Kingstowne,VA,38.7625,-77.1445,17517,,
2689,Nanuet,NY,41.0957,-74.0155,17517,,
2690,Dumont,NJ,40.9452,-73.9923,17516,,
2691,Maryland City,MD,39.1016,-76.8051,17513,,
2692,Shorewood,IL,41.5175,-88.2149,17509,,
2693,Vero Beach,FL,27.6463,-80.393,17503,,
2694,Clemson,SC,34.6837,-82.8124,17501,,
2695,Country Walk,FL,25.6331,-80.4353,17496,,
2696,Spanish Lake,MO,38.7884,-90.2078,17485,,
2697,Lake Mary,FL,28.7592,-81.3359,17479,,
2698,Manassas Park,VA,38.7719,-77.445,17478,,
2699,Woodmere,NY,40.6374,-73.7219,17470,JFK,0.05637414881467246
2700,Lakeport,CA,39.0392,-122.9218,17466,,
2701,Knik-Fairview,AK,61.4964,-149.6535,17457,OME,16.075010774625785
2702,Martinsburg,WV,39.4582,-77.9776,17454,,
2703,Tinton Falls,NJ,40.2709,-74.0948,17451,,
2704,South Houston,TX,29.6611,-95.2285,17438,HOU,0.05072176320693912
2705,Jenison,MI,42.9063,-85.8269,17431,,
2706,Redland,MD,39.1335,-77.1465,17414,,
2707,Burlington,KY,39.0223,-84.7217,17401,CVG,0.061443657595063615
2708,Godfrey,IL,38.9577,-90.2156,17400,,
2709,Pendleton,OR,45.6756,-118.8209,17398,,
2710,Taylor,TX,30.5743,-97.4234,17383,,
2711,Pecan Grove,TX,29.6235,-95.7331,17380,,
2712,Nederland,TX,29.9707,-94.0015,17371,,
2713,Colonial Heights,VA,37.265,-77.3969,17370,,
2714,Stafford,TX,29.6271,-95.5653,17362,,
2715,Willimantic,CT,41.7153,-72.2173,17358,,
2716,Ocean Acres,NJ,39.743,-74.2804,17333,,
2717,La Marque,TX,29.369,-94.9957,17319,,
2718,Versailles,KY,38.0487,-84.7259,17298,LEX,0.12377598341818513
2719,Morris,IL,41.3749,-88.4305,17296,,
2720,Lemont,IL,41.6695,-87.9836,17291,,
2721,Gainesville,VA,38.7931,-77.6347,17287,,
2722,Sayre,PA,41.9855,-76.5207,17281,,
2723,Portland,TX,27.8911,-97.3284,17268,,
2724,Lindenwold,NJ,39.8172,-74.9898,17263,,
2725,Clive,IA,41.6147,-93.798,17242,,
2726,Oneonta,NY,42.4551,-75.0666,17236,,
2727,Shippensburg,PA,40.0484,-77.5227,17234,,
2728,Pampa,TX,35.5479,-100.9651,17230,,
2729,McKinleyville,CA,40.9488,-124.0857,17208,ACV,0.03041972936007426
2730,Ferndale,MD,39.1869,-76.633,17208,,
2731,South Ogden,UT,41.1722,-111.9577,17199,,
2732,Albemarle,NC,35.3594,-80.1915,17185,,
2733,Coalinga,CA,36.143,-120.3262,17179,,
2734,North Canton,OH,40.8742,-81.3971,17176,,
2735,La Vista,NE,41.1816,-96.0666,17170,,
2736,Ashwaubenon,WI,44.4796,-88.0889,17161,,
2737,Dickson,TN,36.064,-87.3668,17157,,
2738,North Adams,MA,42.6844,-73.1166,17153,,
2739,Waxhaw,NC,34.9364,-80.7438,17147,,
2740,Massapequa Park,NY,40.6817,-73.4496,17143,,
2741,North Babylon,NY,40.7311,-73.3251,17134,,
2742,Wahiawa,HI,21.5005,-158.0198,17122,,
2743,Bastrop,TX,30.1118,-97.3257,17120,,
2744,Ammon,ID,43.4746,-111.9569,17115,,
2745,Yelm,WA,46.9398,-122.6261,17103,,
2746,Lansdale,PA,40.2417,-75.2812,17083,,
2747,Parole,MD,38.9861,-76.5519,17074,,
2748,Hybla Valley,VA,38.7485,-77.0822,17069,,
2749,Glenvar Heights,FL,25.709,-80.3156,17065,,
2750,Palos Hills,IL,41.6986,-87.8266,17060,,
2751,Brownsville,FL,25.8216,-80.2417,17051,,
2752,Camano,WA,48.1865,-122.4708,17042,,
2753,Streator,IL,41.1244,-88.8296,17021,,
2754,Buffalo,MN,45.1796,-93.8644,16993,,
2755,Lincoln,IL,40.1508,-89.3721,16993,,
2756,Sylacauga,AL,33.1778,-86.2606,16982,,
2757,Oconomowoc,WI,43.0995,-88.495,16981,,
2758,Fort Hunt,VA,38.7361,-77.0589,16973,,
2759,Phoenixville,PA,40.1358,-75.5201,16968,,
2760,East Cleveland,OH,41.5318,-81.5795,16964,,
2761,Mountain Home,ID,43.1324,-115.6972,16945,,
2762,Americus,GA,32.0736,-84.2249,16939,,
2763,Republic,MO,37.1452,-93.4446,16938,,
2764,Glassmanor,MD,38.8181,-76.9836,16935,,
2765,Lemay,MO,38.5325,-90.2845,16918,,
2766,Buda,TX,30.0856,-97.8472,16906,,
2767,Roosevelt,NY,40.6797,-73.5837,16899,,
2768,Cutlerville,MI,42.8405,-85.6739,16895,,
2769,Calverton,MD,39.0578,-76.9488,16888,,
2770,Gainesville,TX,33.6391,-97.1488,16886,,
2771,Southbridge,MA,42.0604,-72.0338,16878,,
2772,Myrtle Grove,FL,30.4158,-87.3028,16875,,
2773,Lake St. Louis,MO,38.7846,-90.7886,16864,,
2774,Seagoville,TX,32.653,-96.5455,16861,,
2775,Crescent City,CA,41.7727,-124.1902,16849,,
2776,Live Oak,CA,36.986,-121.9804,16837,,
2777,Picayune,MS,30.5322,-89.6724,16832,,
2778,Rosedale,CA,35.3887,-119.2058,16820,,
2779,North Myrtle Beach,SC,33.823,-78.7089,16819,,
2780,Wayne,MI,42.2774,-83.3877,16814,,
2781,Bemidji,MN,47.4828,-94.8796,16807,BJI,0.059050206452569975
2782,Goodlettsville,TN,36.3327,-86.7029,16798,,
2783,Ham Lake,MN,45.2545,-93.2039,16783,,
2784,Fairburn,GA,33.5496,-84.5914,16768,,
2785,Bristol,VA,36.618,-82.1606,16762,,
2786,Lake Wales,FL,27.9195,-81.5961,16759,,
2787,Clayton,MO,38.6444,-90.3302,16747,,
2788,New Port Richey,FL,28.2468,-82.717,16737,,
2789,Truckee,CA,39.3455,-120.1848,16735,,
2790,Lindsay,CA,36.2082,-119.0897,16713,,
2791,North Decatur,GA,33.8073,-84.2889,16701,,
2792,Cohoes,NY,42.7732,-73.7077,16687,,
2793,McComb,MS,31.2442,-90.4717,16672,,
2794,Highland Village,TX,33.0897,-97.0615,16668,,
2795,Glenmont,MD,39.0698,-77.0467,16659,,
2796,Bull Run,VA,38.7802,-77.5204,16651,,
2797,Athens,TN,35.4573,-84.6045,16651,,
2798,Auburndale,FL,28.0962,-81.8011,16650,,
2799,El Segundo,CA,33.9169,-118.4021,16610,LAX,0.02551248093012478
2800,Mercedes,TX,26.1533,-97.9129,16604,,
2801,Bostonia,CA,32.8189,-116.9479,16603,,
2802,Artesia,CA,33.8676,-118.0806,16601,,
2803,Norcross,GA,33.9379,-84.2065,16592,,
2804,Yauco,PR,18.0344,-66.8615,16585,,
2805,Batavia,NY,42.9987,-78.1802,16581,,
2806,Morganton,NC,35.7408,-81.7003,16577,,
2807,Harrisburg,NC,35.3124,-80.6486,16576,,
2808,Murraysville,NC,34.2919,-77.8429,16542,,
2809,Donaldsonville,LA,30.0954,-90.9926,16540,,
2810,Solvang,CA,34.5936,-120.1401,16540,,
2811,Los Osos,CA,35.3068,-120.8249,16533,,
2812,Groveton,VA,38.7605,-77.098,16516,,
2813,Washington,IL,40.7049,-89.4346,16516,,
2814,Live Oak,TX,29.5545,-98.3404,16499,,
2815,Lock Haven,PA,41.1365,-77.4521,16490,,
2816,Vienna,VA,38.8996,-77.2597,16485,,
2817,Country Club Hills,IL,41.5637,-87.725,16482,,
2818,Streetsboro,OH,41.2396,-81.3456,16478,,
2819,Jasper,IN,38.3933,-86.9402,16477,,
2820,Eden,NC,36.5028,-79.7412,16477,,
2821,Pearl River,NY,41.0615,-74.0047,16476,,
2822,Douglas,AZ,31.3602,-109.5394,16467,,
2823,Crowley,TX,32.5781,-97.3585,16460,,
2824,Highland Springs,VA,37.5516,-77.3285,16459,RIC,0.04567234464848659
2825,Cinco Ranch,TX,29.7395,-95.7607,16437,,
2826,Wolf Trap,VA,38.9395,-77.2842,16436,,
2827,Chickasha,OK,35.041,-97.9472,16431,,
2828,New Milford,NJ,40.9337,-74.0196,16429,,
2829,Kings Park,NY,40.8887,-73.2452,16424,,
2830,Groveland,FL,28.6021,-81.8204,16423,,
2831,Ojus,FL,25.9563,-80.1606,16417,,
2832,East Riverdale,MD,38.96,-76.9108,16416,,
2833,Mount Pleasant,TX,33.1613,-94.9717,16412,,
2834,River Falls,WI,44.861,-92.6248,16402,,
2835,Four Corners,OR,44.9291,-122.9731,16399,,
2836,Hernando,MS,34.85,-89.9922,16399,,
2837,Hillcrest Heights,MD,38.8373,-76.9641,16388,,
2838,Ripon,CA,37.7417,-121.131,16386,,
2839,Monroe,GA,33.799,-83.716,16380,,
2840,Adelphi,MD,39.0017,-76.9649,16377,,
2841,Rio Linda,CA,38.6876,-121.4418,16359,,
2842,Bluffdale,UT,40.4744,-111.9381,16358,,
2843,Storrs,CT,41.8045,-72.2552,16352,,
2844,Hazel Park,MI,42.4619,-83.0977,16347,,
2845,Burley,ID,42.5379,-113.793,16342,,
2846,Aurora,OH,41.3118,-81.345,16338,,
2847,Donna,TX,26.1467,-98.0559,16338,,
2848,Stanford,CA,37.4252,-122.1674,16326,,
2849,Red Wing,MN,44.5816,-92.6036,16320,,
2850,Fallon,NV,39.4738,-118.778,16313,,
2851,Fairview Heights,IL,38.5974,-90.0053,16303,,
2852,Celina,TX,33.3188,-96.7865,16299,,
2853,Gun Barrel City,TX,32.3277,-96.1287,16292,,
2854,Morton,IL,40.6136,-89.4669,16277,,
2855,Port Jervis,NY,41.3783,-74.6909,16273,,
2856,Red Hill,SC,33.7777,-79.0111,16273,,
2857,Kaukauna,WI,44.2776,-88.2645,16270,,
2858,Addison,TX,32.959,-96.8355,16263,,
2859,Fort Thomas,KY,39.0802,-84.4518,16263,,
2860,Mebane,NC,36.0857,-79.2763,16262,,
2861,Mount Holly,NC,35.3136,-81.0072,16257,,
2862,Conyers,GA,33.6645,-83.9966,16256,,
2863,East San Gabriel,CA,34.1198,-118.0807,16256,,
2864,Centerton,AR,36.3567,-94.2971,16244,XNA,0.07837217708912549
2865,Stuart,FL,27.1958,-80.2438,16237,,
2866,Sikeston,MO,36.8865,-89.587,16237,,
2867,Sulphur Springs,TX,33.1421,-95.6124,16234,,
2868,Vincent,CA,34.0982,-117.9238,16225,,
2869,Boulder City,NV,35.8407,-114.9257,16207,,
2870,Centralia,IL,38.5223,-89.1233,16204,,
2871,Dixon,IL,41.8439,-89.4794,16195,,
2872,Troutdale,OR,45.5372,-122.3955,16183,,
2873,Mount Clemens,MI,42.5976,-82.882,16163,,
2874,Fairview Park,OH,41.4419,-81.853,16161,,
2875,Discovery Bay,CA,37.9071,-121.6076,16159,,
2876,Stallings,NC,35.1088,-80.6597,16145,,
2877,Cambridge,MN,45.5612,-93.2283,16143,,
2878,Frankfort,IN,40.281,-86.5213,16136,,
2879,Westchester,IL,41.8492,-87.8906,16117,,
2880,Center Point,AL,33.6446,-86.6851,16110,,
2881,Canyon,TX,34.9877,-101.9178,16109,,
2882,West Haven,UT,41.2082,-112.054,16109,,
2883,Washougal,WA,45.5822,-122.3448,16107,,
2884,Bridgeview,IL,41.7403,-87.8067,16096,,
2885,Troy,MO,38.9708,-90.9715,16092,,
2886,Cherryland,CA,37.6792,-122.1038,16066,,
2887,Lebanon,IN,40.0324,-86.4551,16065,,
2888,Griffith,IN,41.5279,-87.424,16060,,
2889,Villa Rica,GA,33.7305,-84.917,16058,,
2890,Alma,MI,43.38,-84.6556,16035,,
2891,Fort Leonard Wood,MO,37.7562,-92.1274,16026,,
2892,Long Beach,MS,30.3608,-89.165,16023,,
2893,Lady Lake,FL,28.9241,-81.9299,16020,,
2894,Aberdeen,MD,39.5146,-76.173,16019,,
2895,Welby,CO,39.8403,-104.9655,16018,,
2896,Indianola,IA,41.3629,-93.5652,16015,,
2897,Washington,NC,35.5587,-77.0545,16014,,
2898,Phelan,CA,34.4398,-117.5248,15987,,
2899,Lakeway,TX,30.3547,-97.9854,15981,,
2900,Dyer,IN,41.4976,-87.509,15976,,
2901,Archer Lodge,NC,35.6907,-78.3749,15972,,
2902,Niceville,FL,30.5291,-86.4754,15972,VPS,0.08169605724251285
2903,Clearlake,CA,38.959,-122.633,15961,,
2904,Fillmore,CA,34.3989,-118.9181,15954,,
2905,Hood River,OR,45.7092,-121.5258,15949,,
2906,Bellevue,WI,44.4593,-87.9554,15944,,
2907,Spanish Springs,NV,39.6567,-119.6695,15938,,
2908,New Haven,IN,41.0675,-85.0175,15922,,
2909,New River,AZ,33.8835,-112.0858,15910,,
2910,Sayville,NY,40.7478,-73.084,15910,,
2911,Millbrook,AL,32.5028,-86.3737,15896,,
2912,Walnut Park,CA,33.9683,-118.222,15896,,
2913,Carthage,MO,37.1503,-94.3225,15892,,
2914,Prospect Heights,IL,42.1039,-87.9267,15887,,
2915,King City,CA,36.2166,-121.133,15887,,
2916,Opa-locka,FL,25.8997,-80.2551,15887,,
2917,Pataskala,OH,40.011,-82.7155,15883,,
2918,Sunset,FL,25.7061,-80.353,15871,,
2919,Grandville,MI,42.9003,-85.7564,15858,,
2920,Hibbing,MN,47.3981,-92.9487,15855,HIB,0.10666355403666243
2921,Sarasota Springs,FL,27.3092,-82.4788,15854,,
2922,Laguna Woods,CA,33.6098,-117.7299,15850,,
2923,Hope Mills,NC,34.969,-78.9559,15849,,
2924,Floral Park,NY,40.7226,-73.7029,15844,,
2925,Sierra Vista Southeast,AZ,31.4525,-110.216,15841,,
2926,White Center,WA,47.5086,-122.348,15834,BFI,0.05243920555023938
2927,Wilmington Island,GA,32.0036,-80.9752,15834,,
2928,Easthampton,MA,42.2652,-72.672,15829,,
2929,Humble,TX,29.9921,-95.2655,15824,IAH,0.07130748975598328
2930,Parkway,CA,38.4993,-121.452,15818,,
2931,Payson,AZ,34.2434,-111.3195,15813,,
2932,Port Washington,NY,40.8268,-73.6764,15808,,
2933,Circleville,OH,39.6063,-82.9334,15792,,
2934,East Rancho Dominguez,CA,33.895,-118.1956,15792,,
2935,Fullerton,PA,40.6308,-75.4834,15787,ABE,0.044406347398765006
2936,Sterling,CO,40.6206,-103.1925,15780,,
2937,South River,NJ,40.4455,-74.3784,15779,,
2938,Powder Springs,GA,33.8659,-84.6838,15758,,
2939,Flowing Wells,AZ,32.2937,-111.011,15755,,
2940,Purcellville,VA,39.1378,-77.7109,15742,,
2941,Greenwood Village,CO,39.6152,-104.913,15735,,
2942,Eggertsville,NY,42.9665,-78.8065,15721,,
2943,Farmingville,NY,40.8389,-73.0401,15714,,
2944,Andrews,TX,32.3208,-102.552,15708,,
2945,Blytheville,AR,35.9321,-89.9051,15693,,
2946,Shively,KY,38.197,-85.8136,15689,SDF,0.07959055997798542
2947,North Arlington,NJ,40.7875,-74.1273,15683,,
2948,Mitchell,SD,43.7296,-98.0337,15679,,
2949,McFarland,CA,35.6781,-119.2414,15651,,
2950,Graham,NC,36.0596,-79.3892,15646,,
2951,Palmetto Estates,FL,25.6211,-80.3616,15640,,
2952,Tanque Verde,AZ,32.2687,-110.7437,15638,,
2953,Elkton,MD,39.6067,-75.8208,15622,,
2954,Parlier,CA,36.6087,-119.5434,15618,,
2955,Three Lakes,FL,25.6415,-80.4,15614,,
2956,Fate,TX,32.9429,-96.3858,15603,,
2957,Riverdale,GA,33.564,-84.4103,15594,,
2958,Fort Mohave,AZ,35.0004,-114.5748,15593,,
2959,Chubbuck,ID,42.9261,-112.4624,15588,,
2960,West University Place,TX,29.7157,-95.4321,15585,,
2961,Newton,IA,41.6964,-93.0402,15580,,
2962,Miami,OK,36.8877,-94.8718,15571,,
2963,McMinnville,TN,35.6863,-85.7812,15570,,
2964,Longwood,FL,28.7014,-81.3487,15561,,
2965,Overland,MO,38.6966,-90.3689,15551,,
2966,Dunn,NC,35.3113,-78.6129,15550,,
2967,Houghton,MI,47.1119,-88.5672,15543,CMX,0.09256277871856004
2968,Ladson,SC,33.0092,-80.1078,15539,,
2969,Blackfoot,ID,43.194,-112.3455,15526,,
2970,Buford,GA,34.1185,-83.9916,15522,,
2971,Lake Geneva,WI,42.5824,-88.4281,15518,,
2972,Harrison,OH,39.2582,-84.7868,15518,,
2973,La Grande,OR,45.3243,-118.0865,15515,,
2974,East Highland Park,VA,37.577,-77.3865,15498,,
2975,Glen Allen,VA,37.666,-77.4838,15488,,
2976,Seven Oaks,SC,34.0474,-81.1434,15484,,
2977,Groves,TX,29.9457,-93.9164,15480,,
2978,Mastic,NY,40.8098,-72.8479,15476,,
2979,Hermitage,PA,41.2305,-80.4414,15471,,
2980,Cloverly,MD,39.1065,-76.9993,15464,,
2981,Talladega,AL,33.4329,-86.0976,15457,,
2982,Hartford,WI,43.3223,-88.3782,15445,,
2983,Holly Springs,GA,34.1685,-84.4845,15442,,
2984,Belvedere Park,GA,33.7488,-84.2598,15441,,
2985,Hayden,ID,47.768,-116.8039,15434,,
2986,Middleburg Heights,OH,41.3695,-81.8151,15432,,
2987,La Palma,CA,33.8504,-118.0406,15428,,
2988,Mount Vernon,IL,38.314,-88.9174,15427,,
2989,Avocado Heights,CA,34.0381,-118.0026,15426,,
2990,Pacific Grove,CA,36.6192,-121.9255,15413,,
2991,Asbury Park,NJ,40.2226,-74.0119,15408,,
2992,Pulaski,VA,37.0528,-80.7624,15407,,
2993,Northview,MI,43.0427,-85.6016,15394,,
2994,Bellmore,NY,40.6569,-73.5285,15368,,
2995,Berkley,MI,42.4986,-83.1853,15366,,
2996,Washington,NJ,40.7587,-74.9825,15357,,
2997,Westbury,NY,40.7599,-73.5891,15351,,
2998,Grosse Pointe Woods,MI,42.4366,-82.8987,15332,,
2999,Hueytown,AL,33.4237,-87.022,15322,,
3000,La Grange,IL,41.8072,-87.8741,15322,,
3001,Aldine,TX,29.9122,-95.3785,15318,,
3002,Bradley,IL,41.1641,-87.8452,15314,,
3003,Southchase,FL,28.3793,-81.3903,15314,,
3004,Wilkinsburg,PA,40.4442,-79.8733,15292,,
3005,Kerman,CA,36.7249,-120.0625,15282,,
3006,Hugo,MN,45.1671,-92.9588,15267,,
3007,Fords,NJ,40.5415,-74.3124,15250,,
3008,Damascus,MD,39.2737,-77.2006,15250,,
3009,South Farmingdale,NY,40.7175,-73.4471,15229,,
3010,Mineral Wells,TX,32.8169,-98.0776,15213,,
3011,Bay Village,OH,41.4851,-81.9315,15194,,
3012,Candelaria,PR,18.4043,-66.2175,15193,,
3013,Elk Plain,WA,47.0448,-122.3671,15167,,
3014,Weston,WI,44.8905,-89.5487,15167,CWA,0.16331110740240773
3015,Hereford,TX,34.8232,-102.4001,15164,,
3016,Galion,OH,40.7385,-82.7792,15161,,
3017,College Park,GA,33.6363,-84.464,15159,ATL,0.036568999101017484
3018,Dentsville,SC,34.0754,-80.9546,15153,,
3019,Grovetown,GA,33.4504,-82.2073,15152,,
3020,Pleasanton,TX,28.9643,-98.4957,15148,,
3021,Great Bend,KS,38.3593,-98.8016,15144,,
3022,Gantt,SC,34.7837,-82.4027,15138,,
3023,Rossville,MD,39.3572,-76.4767,15127,,
3024,Englewood,FL,26.9603,-82.3535,15095,,
3025,West Park,FL,25.984,-80.1923,15089,,
3026,Jamestown,ND,46.9063,-98.6936,15084,JMS,0.02475822142016911
3027,North New Hyde Park,NY,40.746,-73.6876,15080,,
3028,West Richland,WA,46.3115,-119.3998,15075,,
3029,Park City,UT,40.6505,-111.502,15061,,
3030,Oldsmar,FL,28.0507,-82.6698,15061,,
3031,Washington Court House,OH,39.5383,-83.4279,15059,,
3032,Coto de Caza,CA,33.5961,-117.5862,15056,,
3033,Seaford,NY,40.6678,-73.4922,15040,,
3034,Kenmore,NY,42.9646,-78.8713,15020,,
3035,Depew,NY,42.9117,-78.7044,15011,BUF,0.03761218977538471
3036,Susanville,CA,40.4205,-120.6129,15010,,
