city,state_id,latitude,longitude,population,station,distance
Hickory,KY,36.8174,-88.6484,277,USC00155235,0.032767345
Altamont,UT,40.359,-110.288,277,USC00420074,0.013240015
Reserve,NM,33.709,-108.7614,277,USC00297386,0.016926015
Lake George,MN,47.1881,-94.9801,277,USC00214106,0.21507673
Laketown,UT,41.8276,-111.3243,276,USC00424856,0.004393233
Ridgeland,WI,45.2025,-91.8965,276,USC00477174,0.014620875
Lamoille,NV,40.7238,-115.479,276,USC00267123,0.521790542
Stratton,OH,40.5254,-80.6315,275,USC00466442,0.004060788
Lodgepole,NE,41.149,-102.6391,275,USC00254906,0.004197618
Madaket,MA,41.2826,-70.1855,274,USC00195160,0.017617321
Reeltown,AL,32.5788,-85.8189,274,USC00018653,0.144762184
Fall River Mills,CA,41.0069,-121.4401,274,USC00042964,0.005217279
Byars,OK,34.8724,-97.0541,273,USC00341283,0.055966447
Centerview,MO,38.7461,-93.8442,273,USC00238712,0.057685007
East Nicolaus,CA,38.91,-121.5443,273,USC00046194,0.016104968
Navajo Mountain,UT,37.047,-110.79,273,USC00421020,0.485448784
Hunker,PA,40.2041,-79.6155,272,USC00366310,0.01192686
Grand Junction,TN,35.05,-89.1889,271,USC00400137,0.067264404
Alberta,VA,36.8552,-77.8937,270,USC00440079,0.084914074
Blue Mound,KS,38.089,-95.01,270,USC00141404,0.121884577
Princeton,KS,38.4876,-95.2703,269,USC00146590,0.084498343
Golf,FL,26.5043,-80.1092,269,USC00085184,0.106957375
Emery,UT,38.9251,-111.2523,268,USC00427559,0.164623428
Drake,ND,47.9226,-100.3745,268,USC00322304,0.141814399
Bradshaw,NE,40.8835,-97.747,268,USC00251065,0.005470329
Garden City,CO,40.3948,-104.6893,267,USC00053553,0.012280065
Jemez Springs,NM,35.7732,-106.6909,267,USC00294369,0.006300794
Smartsville,CA,39.2053,-121.2928,267,USC00043800,0.041280141
Kelliher,MN,47.9438,-94.4446,267,USC00218700,0.262670326
Island Park,ID,44.5281,-111.3592,266,USC00104598,0.108422933
Sylvan Grove,KS,39.0122,-98.3943,266,USC00148026,0.023510423
Navajo Dam,NM,36.7981,-107.7045,266,USC00296061,0.083461368
Fairfield,NC,35.5471,-76.2261,265,USC00312940,0.086700634
Lead Hill,AR,36.4128,-92.9068,265,USC00034106,0.011160645
Gladstone,IL,40.8643,-90.9566,264,USC00113455,0.06913089
Courtland,KS,39.7832,-97.8963,264,USC00141874,0.002213594
Days Creek,OR,42.9705,-123.1656,264,USC00352295,0.198672828
Quinwood,WV,38.0586,-80.706,263,USC00465875,0.047062623
High Bridge,KY,37.8299,-84.7096,263,USC00152214,0.044140911
Hundred,WV,39.6836,-80.4576,262,USC00461290,0.063007936
Almyra,AR,34.4057,-91.4108,262,USC00036920,0.068997464
Genoa,WI,43.5735,-91.2261,261,USC00473038,0.004534314
Walterhill,TN,35.9573,-86.3678,261,USC00406371,0.037223917
Longville,LA,30.609,-93.2282,261,USC00162641,0.159868446
Bayard,WV,39.2711,-79.3662,261,USC00460527,0.002780288
Ransom,KS,38.6366,-99.9328,260,USC00146685,0.036583056
Linneus,MO,39.8767,-93.1868,259,USC00234982,0.042005952
Mulhall,OK,36.0917,-97.3615,259,USC00346110,0.051779372
Iroquois,SD,44.3679,-97.8495,259,USC00394254,0.003459624
Perrytown,AR,33.6973,-93.5342,259,USC00033428,0.025100199
East Point,AL,34.1859,-86.7927,259,USC00017157,0.023992707
Brule,WI,46.5589,-91.5712,258,USC00471131,0.029558417
Geneseo,KS,38.517,-98.1545,257,USC00143037,0.021601157
Bay View,MI,45.3834,-84.9304,256,USC00206510,0.030348806
Midville,GA,32.8218,-82.2347,254,USC00095863,0.056807218
Spring Branch,TX,29.8848,-98.4127,254,USC00411433,0.063256936
Benjamin,TX,33.5837,-99.7929,254,USC00419163,0.186585149
Brookville,KS,38.7736,-97.8645,253,USC00141057,0.008572631
Table Rock,NE,40.1783,-96.0888,253,USC00258410,0.059940387
Keo,AR,34.6088,-92.0104,251,USC00033862,0.018534832
Metaline Falls,WA,48.8615,-117.3718,251,USC00450844,0.1341171
Eagle Nest,NM,36.5495,-105.2593,251,USC00292700,0.008692526
Ten Sleep,WY,44.0349,-107.4483,250,USC00488858,0.238743223
Castleford,ID,42.5206,-114.8719,250,USC00106250,0.694323361
Alvan,IL,40.307,-87.6069,249,USC00126801,0.093544909
New Effington,SD,45.8558,-96.9174,249,USC00398652,0.10793098
Cheraw,CO,38.1076,-103.511,249,USC00051539,0.007467262
Tanana,AK,65.1746,-152.0686,249,USW00026529,0.038193528
Lockbourne,OH,39.8078,-82.9837,249,USC00331779,0.039256337
McFarland,KS,39.0545,-96.2381,248,USC00145132,0.001552417
Pope,MS,34.2158,-89.9447,248,USC00222773,0.06978775
Kennebec,SD,43.9035,-99.862,247,USC00394516,0.003956008
Cassel,CA,40.9213,-121.5514,247,USC00043824,0.013103435
Condon,MT,47.5225,-113.6987,247,USC00245043,0.115030778
Porcupine,ND,46.2218,-101.0999,247,USC00328065,0.031274271
Groveland,CA,37.8325,-120.2394,247,USC00043669,0.018071248
Irwin,ID,43.3965,-111.272,247,USC00108937,0.041314646
Pinesburg,MD,39.6269,-77.8561,247,USC00189570,0.01835756
Dendron,VA,37.0364,-76.924,247,USW00093773,0.094185354
Wellston,MI,44.2179,-85.962,246,USC00208772,0.046553732
Yellow Pine,ID,44.9623,-115.488,246,USC00109950,0.00801561
Lyon Mountain,NY,44.7249,-73.8823,245,USC00302574,0.19743761
Waucoma,IA,43.0554,-92.0341,245,USC00138742,0.015590061
Bluff,UT,37.2867,-109.5745,245,USC00420788,0.017535393
Grainfield,KS,39.1143,-100.4684,244,USC00143185,0.006685058
Torrey,UT,38.3078,-111.4269,244,USC00421171,0.165512497
White Signal,NM,32.5724,-108.3512,244,USC00299691,0.014498321
Mosquito Lake,AK,59.471,-136.1458,244,USC00503504,0.216690978
Sandy Hook,WI,42.5466,-90.6168,244,USC00132364,0.030056281
Humptulips,WA,47.2491,-123.9348,243,USC00453826,0.057046122
Lane,OK,34.2997,-95.9894,243,USC00345713,0.122340113
Hinsdale,MT,48.4036,-107.0582,242,USC00244180,0.110386973
Hamilton,KS,37.9806,-96.1639,242,USC00148114,0.137891102
Cisco,IL,40.0116,-88.7255,242,USC00111655,0.003417601
Steward,IL,41.8493,-89.015,241,USC00118254,0.039345293
Woodson,TX,33.0149,-99.0534,241,USC00419893,0.003004663
Montpelier,LA,30.6823,-90.6545,241,USC00167304,0.102268372
Boulder,UT,37.9228,-111.4319,241,USC00420849,0.021411446
Ames,OK,36.2471,-98.1867,241,USC00340215,0.002
Greensboro,PA,39.7921,-79.9126,241,USC00363451,0.009708244
Partridge,KS,37.9668,-98.0922,240,USC00143930,0.072064207
Lansford,ND,48.627,-101.3759,240,USC00325002,0.000583095
Leamington,UT,39.5313,-112.2855,239,USC00425138,0.196667766
Fort Peck,MT,48.007,-106.4552,239,USC00243176,0.043752418
Union Dale,PA,41.7154,-75.4819,239,USC00367029,0.04276868
East Thermopolis,WY,43.6441,-108.198,238,USC00488875,0.007068048
Constableville,NY,43.5649,-75.428,236,USC00303851,0.132631678
Springview,NE,42.8249,-99.7475,236,USC00258090,0.033650557
Michigamme,MI,46.5334,-88.0627,236,USC00205406,0.117902078
Cashtown,PA,39.8837,-77.3533,235,USC00363226,0.003482815
Williams,IN,38.8147,-86.6446,235,USC00129605,0.062328485
New Harmony,UT,37.4803,-113.3096,234,USC00426181,0.025991537
Wolverine,MI,45.2732,-84.6052,234,USC00208417,0.194933963
Ryegate,MT,46.2985,-109.2538,234,USC00247263,0.251565359
Prompton,PA,41.5891,-75.3275,234,USC00367186,0.002801785
Alsea,OR,44.3818,-123.5958,234,USC00350145,0.159113199
Bessemer Bend,WY,42.7576,-106.5237,232,USC00487375,0.542210613
Lemon Cove,CA,36.379,-119.0312,232,USC00044890,0.005507268
Kit Carson,CO,38.7628,-102.7954,231,USC00054603,0.004224275
Center Point,IN,39.4154,-87.0752,231,USC00120877,0.046325911
Madrid,NE,40.8525,-101.5278,231,USC00255090,0.014996666
Hobson,MT,46.9996,-109.8732,231,USC00244193,0.002801785
Roaring Springs,TX,33.8992,-100.8561,231,USC00417663,0.004269578
Pavillion,WY,43.244,-108.689,230,USC00487115,0.005525523
Lenora,KS,39.6109,-100.0015,230,USC00144642,0.0045
Roosevelt,OK,34.8477,-99.0227,230,USC00347727,0.003894868
Fitzhugh,OK,34.6581,-96.7665,230,USC00343145,0.116805753
Forsan,TX,32.1104,-101.3668,229,USC00415120,0.120786257
St. Francis,AR,36.4556,-90.1428,228,USC00036380,0.003257299
Summit,UT,37.8013,-112.935,228,USC00428456,0.002870279
North Hartland,VT,43.5936,-72.3578,228,USC00435768,0.01006479
Holcombe,WI,45.2261,-91.1217,228,USC00473698,0.005818075
Sperryville,VA,38.6562,-78.2322,228,USC00447985,0.005080354
Napoleon,IN,39.2039,-85.3272,227,USC00126055,0.013132593
Walnut,KS,37.6018,-95.0742,227,USC00148549,0.063650114
Kite,GA,32.6921,-82.5136,227,USC00094862,0.034680975
Fort Laramie,WY,42.2133,-104.5178,227,USC00489604,0.115962278
Lima,MT,44.6384,-112.5919,227,USC00245030,0.005375872
Lake Wilson,MN,43.9953,-95.9533,227,USC00214534,0.00490408
Bakersfield,MO,36.5239,-92.1442,227,USC00232302,0.22513542
Reading,KS,38.5191,-95.9572,227,USC00145321,0.087825509
Sherwood,ND,48.9619,-101.6328,226,USC00328047,0.001843909
Elbing,KS,38.0534,-97.1283,226,USC00142396,0.014318799
Sweden Valley,PA,41.7594,-77.9538,226,USC00361810,0.026606954
Henrieville,UT,37.5638,-112.002,225,USC00424755,0.051553661
Detroit,OR,44.7338,-122.1512,225,USC00352292,0.103953547
Minnewaukan,ND,48.0761,-99.2607,225,USC00325848,0.005162364
Ballantine,MT,45.9511,-108.1428,225,USC00246647,0.282456085
Pollock,SD,45.9005,-100.2885,225,USC00396712,0.003002815
Rifton,NY,41.8288,-74.0381,224,USC00307274,0.021336319
Mehama,OR,44.7914,-122.6305,224,USC00357809,0.083290456
Taylorsville,GA,34.086,-84.9876,224,USC00098600,0.0049
Creedmoor,TX,30.0943,-97.7431,224,USW00013904,0.109007891
Pickstown,SD,43.0671,-98.5295,223,USC00396575,0.057180008
Healy,KS,38.603,-100.6176,223,USC00143554,0.00344093
Harrison,NE,42.6879,-103.8825,223,USC00253618,0.147675658
Medicine Lake,MT,48.5023,-104.5017,223,USC00245572,0.053818213
Bath,SD,45.4692,-98.3236,223,USC00390553,0.01689272
Lostine,OR,45.4866,-117.4294,223,USC00355067,0.066622819
Riverdale,ND,47.4976,-101.3661,223,USC00327585,0.012976903
Jensen,UT,40.3695,-109.3556,222,USC00424342,0.011123943
Bryce Canyon City,UT,37.6814,-112.1587,222,USC00421008,0.042006234
Burdett,KS,38.1935,-99.5264,221,USC00141141,0.048648934
Hanksville,UT,38.3724,-110.7138,220,USC00423980,0.594895539
Lynch,NE,42.8314,-98.4671,220,USC00255040,0.004162031
El Portal,CA,37.6736,-119.799,220,USC00043939,0.288144564
Imlay,NV,40.6581,-118.1441,218,USC00263957,0.019075901
Joplin,MT,48.559,-110.773,218,USC00244512,0.001208305
Olsburg,KS,39.4319,-96.6148,218,USC00142848,0.109530361
Phoenicia,NY,42.0789,-74.3088,218,USC00306570,0.029163162
Desert Center,CA,33.7378,-115.3666,216,USC00044297,0.476955396
Slickville,PA,40.4622,-79.5184,215,USC00367782,0.05523278
Oden,AR,34.6215,-93.7862,215,USC00035760,0.121083649
Camp Sherman,OR,44.4492,-121.6496,215,USC00357554,0.293519897
Southern Ute,CO,37.0749,-107.5933,215,USC00054254,0.060929139
Elderon,WI,44.7843,-89.248,214,USC00477349,0.033335267
Napoleon,MO,39.1293,-94.0857,213,USC00235916,0.022210358
Lutsen,MN,47.6715,-90.6885,213,USC00213417,0.526520588
Sunizona,AZ,31.8841,-109.6328,212,USC00026353,0.211248598
San Luis,NM,35.7009,-107.0431,212,USC00299031,0.169536073
St. Charles,AR,34.3732,-91.1373,212,USC00036376,0.013536617
Woodruff,UT,41.5212,-111.1639,212,USC00429595,0.007786174
Mayview,MO,39.0527,-93.8327,212,USC00236269,0.10041713
Garden,MI,45.773,-86.5529,211,USC00203078,0.125377231
Selden,KS,39.5417,-100.5669,211,USC00147335,0.178395025
Hornbrook,CA,41.9079,-122.5596,211,USC00041990,0.232877103
Hazelton,ND,46.4858,-100.2811,211,USC00324083,0.075094207
Mulberry,SC,33.9565,-80.3315,211,USC00388440,0.027022711
Ashville,PA,40.5601,-78.5472,210,USC00367167,0.091740776
Little Browning,MT,48.6252,-112.3501,210,USW00024137,0.034242713
Jim Falls,WI,45.0472,-91.2712,210,USC00474027,0.069837578
Sand Coulee,MT,47.4026,-111.172,210,USC00247343,0.073244932
Burns,KS,38.0897,-96.8877,209,USC00141173,0.0117
Caulksville,AR,35.3017,-93.868,209,USC00036008,0.009247702
Big Falls,MN,48.1794,-93.8092,208,USC00210746,0.020057168
Eastvale,PA,40.7669,-80.3148,207,USC00360475,0.004365776
Dubois,IN,38.4458,-86.7978,207,USC00128036,0.107153955
New Leipzig,ND,46.3758,-101.9516,206,USC00327311,0.221630887
Jacksonville,VT,42.7976,-72.8192,206,USC00196989,0.080117164
Gail,TX,32.767,-101.4465,206,USC00413411,0.01046518
Black Butte Ranch,OR,44.3577,-121.6588,206,USC00350652,0.386575995
Reydon,OK,35.6503,-99.9237,206,USC00410157,0.182926898
Malta,ID,42.3075,-113.3693,205,USC00427408,0.49078534
Lake Bronson,MN,48.7322,-96.664,205,USC00214433,0.042970339
Chatham,MI,46.3441,-86.9313,205,USC00201486,0.007596052
Clutier,IA,42.0793,-92.4036,204,USC00131704,0.001565248
Froid,MT,48.338,-104.4908,203,USC00244248,0.088172415
Hayes Center,NE,40.511,-101.0204,203,USW00024020,0.018658191
Big Island,VA,37.5351,-79.3615,203,USC00444039,0.042507529
Yeehaw Junction,FL,27.6993,-80.8871,203,USC00084621,0.191423771
Braman,OK,36.9237,-97.3351,202,USC00341075,0.002032462
Fort Yates,ND,46.0866,-100.63,202,USC00323206,0.032092024
Trail Side,CO,40.2493,-103.8432,202,USC00053038,0.02774272
Highwood,MT,47.5991,-110.7677,201,USC00247540,0.202792723
Glendo,WY,42.5048,-105.0249,201,USC00483944,0.069149259
Grantville,KS,39.0807,-95.5569,201,USC00148171,0.074001419
Torreon,NM,34.7241,-106.3008,200,USC00295968,0.100440828
Westcreek,CO,39.1498,-105.1626,200,USC00051528,0.13543504
Amasa,MI,46.2295,-88.4579,200,USC00200197,0.006268174
Lewellen,NE,41.3306,-102.1437,199,USC00256386,0.169557217
Elkton,OR,43.6378,-123.5687,199,USC00352632,0.015343559
Belspring,VA,37.1939,-80.6097,199,USC00446999,0.024300206
Batchtown,IL,39.0332,-90.6533,198,USC00231283,0.047076866
Lebanon,KS,39.8102,-98.5573,198,USC00144598,0.002147091
Bienville,LA,32.3618,-92.9788,198,USC00160800,0.037669749
Trenton,SC,33.7401,-81.8404,198,USC00384607,0.038147552
Volga,IA,42.8027,-91.5423,196,USC00132603,0.092710571
Plessis,NY,44.2735,-75.8575,196,USC00308455,0.020700169
Burket,IN,41.155,-85.9687,195,USC00129243,0.052305449
Lincolnville,KS,38.4943,-96.9614,193,USC00144729,0.00215824
Beecher Falls,VT,45.009,-71.4935,193,USC00272999,0.21843356
Fort Bidwell,CA,41.8629,-120.1589,192,USC00043157,0.008729834
Bloomington,MD,39.4794,-79.0769,192,USC00188065,0.070174711
Winterhaven,CA,32.7372,-114.6378,192,USC00029656,0.018744866
Woody Creek,CO,39.2708,-106.8883,192,USW00093073,0.044560835
Dunn Center,ND,47.3527,-102.6233,191,USC00322365,0.036907587
Garey,CA,34.8869,-120.3141,191,USC00049111,0.101342045
Big Bay,MI,46.8148,-87.6995,189,USC00200771,0.194592831
Beattie,KS,39.8624,-96.4178,189,USC00140635,0.069285921
Herron,MT,48.5341,-109.7718,189,USW00094012,0.011231282
Watson,MN,45.0099,-95.8,189,USC00218729,0.016492423
Study Butte,TX,29.3351,-103.5421,188,USC00419620,0.205570669
Verdi,CA,39.5237,-120.0164,188,USC00049298,0.010748953
Grenola,KS,37.3505,-96.4494,188,USC00143248,0.008902247
Onaway,ID,46.9282,-116.8896,188,USC00107301,0.04719714
Golden,MS,34.4866,-88.1863,188,USC00220656,0.016147136
Northome,MN,47.8748,-94.2675,188,USC00215989,0.040758122
Gurley,NE,41.3214,-102.9745,187,USC00257830,0.103264757
Saco,MT,48.4571,-107.3414,187,USC00247265,0.014524462
Newhalen,AK,59.727,-154.897,187,USW00025506,0.025262795
Winnett,MT,47.0043,-108.3466,185,USC00249054,0.231288737
Raymond,OH,40.335,-83.4634,185,USC00336955,0.026874006
Luray,KS,39.1151,-98.6922,184,USC00144893,0.059014879
Rudyard,MT,48.5599,-110.55,183,USC00247248,0.297717332
Gainesville,AL,32.8149,-88.1608,183,USC00013160,0.033240487
Danbury,NC,36.4113,-80.2122,183,USC00312238,0.038240424
San Simon,AZ,32.268,-109.2308,183,USC00027560,0.025587423
Offerle,KS,37.8907,-99.5604,183,USC00145920,0.067035065
Howard,OH,40.4092,-82.3275,183,USC00332044,0.037761892
Elk Creek,CA,39.6002,-122.5376,183,USC00048587,0.014527904
Nageezi,NM,36.2488,-107.7471,183,USC00296465,0.126509644
Mina,NV,38.3898,-118.1116,182,USC00265168,0.003201562
Green Bank,WV,38.4267,-79.8343,182,USC00463251,0.140735497
Valley Head,WV,38.5472,-80.032,181,USC00464971,0.099605748
Camargo,OK,36.0179,-99.2883,181,USC00341404,0.059069046
Deaver,WY,44.889,-108.596,181,USC00482415,0.004540936
Doland,SD,44.8944,-98.0997,181,USC00392371,0.002236515
Sayner,WI,45.991,-89.5332,181,USC00477480,0.087285108
Watson,AR,33.8939,-91.2572,180,USC00036253,0.086173894
Iron Belt,WI,46.4031,-90.3193,180,USC00478750,0.099380582
Finland,MN,47.435,-91.2683,179,USC00219134,0.08836153
Ali Chuk,AZ,31.8169,-112.5584,178,USC00026132,0.278706297
Bishop Hills,TX,35.2614,-101.9519,178,USC00411267,0.148080654
Millville,MN,44.2447,-92.296,178,USC00218227,0.108007157
Stony Creek,VA,36.948,-77.4,178,USC00448129,0.026518861
Silver Plume,CO,39.6958,-105.7266,177,USC00051186,0.044330576
Jordan Valley,OR,42.9793,-117.0574,177,USC00357310,0.611411694
Wasola,MO,36.7857,-92.5685,177,USC00238754,0.074910613
Cloverdale,OR,45.2006,-123.8842,177,USC00351682,0.009394147
Wessington,SD,44.4552,-98.6967,177,USC00399064,0.032667109
McCracken,KS,38.5821,-99.5684,176,USC00145115,0.006868042
Alcan Border,AK,62.6727,-141.1321,176,USC00507513,0.136248927
Cimarron City,OK,35.8887,-97.6022,175,USC00342242,0.081594424
Kirkville,IA,41.1422,-92.5036,175,USW00014950,0.072139123
Crowley,CO,38.1935,-103.8598,175,USC00056131,0.043543597
Bessie,OK,35.3854,-98.9894,174,USC00340684,0.070824133
Gu-Win,AL,33.9443,-87.8704,174,USC00018998,0.041002561
Omaha,AR,36.4583,-93.191,173,USC00035428,0.030321609
Adrian,OR,43.7408,-117.0709,173,USC00356405,0.197729563
Petersburg,ND,48.0132,-98.0004,173,USC00327027,0.024215697
Adin,CA,41.1964,-120.9494,171,USC00040029,0.005709291
Tallulah Falls,GA,34.7258,-83.3816,171,USC00385278,0.133966736
Sparks,OK,35.6113,-96.8191,171,USC00341685,0.044127656
St. James,MI,45.7474,-85.5173,171,USC00207277,0.063330009
Gildford,MT,48.5738,-110.3071,171,USC00247620,0.433935018
Adrian,TX,35.2742,-102.6671,170,USC00410071,0.077356965
Taylor,ND,46.9018,-102.4222,170,USC00328660,0.11096941
Orrville,AL,32.3068,-87.2454,168,USC00015121,0.16530245
Casa,AR,35.0253,-93.0448,167,USC00031328,0.090403982
Orlando,OK,36.1355,-97.3653,167,USC00346756,0.080329567
Lavina,MT,46.295,-108.9388,167,USC00247220,0.200913215
McIntosh,SD,45.9213,-101.3491,167,USC00395381,0.110092032
Winton,MN,47.9284,-91.8004,167,USC00212555,0.353902486
Utopia,TX,29.6188,-99.5153,167,USC00419312,0.229438031
West Glacier,MT,48.4916,-113.9961,166,USC00248809,0.014280056
Florissant,CO,38.9445,-105.2901,166,USC00052965,0.032106464
Rye,CO,37.9215,-104.9322,165,USC00057317,0.017979989
Ball Club,MN,47.3311,-93.946,165,USC00219059,0.144151726
Albert,KS,38.454,-99.0112,164,USC00140119,0.088348458
Corning,KS,39.6566,-96.0289,164,USC00143138,0.048270074
Golden Valley,ND,47.2901,-102.0652,163,USC00323529,0.135207877
Westphalia,KS,38.1818,-95.4908,162,USC00148720,0.076910142
Baring,WA,47.7661,-121.4803,162,USC00450456,0.006306346
Streeter,ND,46.6576,-99.3568,162,USC00328415,0.107551523
Idanha,OR,44.7049,-122.0878,161,USC00355221,0.167076031
Alcalde,NM,36.0854,-106.0575,159,USC00290245,0.005474486
Nelson,IL,41.7964,-89.6031,159,USC00117370,0.03833771
Fort Green Springs,FL,27.5876,-81.9402,159,USC00083153,0.199661242
Winona,KS,39.0617,-101.2448,159,USC00148988,0.002816026
McNeal,AZ,31.6079,-109.6699,159,USC00025418,0.006432729
Ellison Bay,WI,45.2551,-87.0729,159,USC00478905,0.209086633
Humboldt River Ranch,NV,40.4556,-118.2676,158,USC00267192,0.03855723
Bloomville,NY,42.3338,-74.818,158,USC00302036,0.118529532
Northwood,PA,40.6864,-78.2272,158,USC00369022,0.023349946
Downieville,CA,39.5701,-120.8213,158,USC00042500,0.007244998
La Platte,NE,41.0718,-95.9255,158,USC00258088,0.081929543
Clearmont,WY,44.6399,-106.3812,157,USC00485506,0.22952074
Sanford,TX,35.7027,-101.5318,156,USC00418040,0.017526266
Kirwin,KS,39.6698,-99.1217,156,USC00144357,0.007976215
Elba,MN,44.0864,-92.0181,156,USC00210146,0.031621037
Randolph,IA,40.8734,-95.5647,155,USC00136891,0.002147091
Alpine,AZ,33.846,-109.1431,154,USC00020159,0.004967897
Bogard,MO,39.4579,-93.5239,154,USC00231773,0.074075772
Laurel Mountain,PA,40.2112,-79.1851,154,USC00364839,0.060827625
Republican City,NE,40.0987,-99.2223,154,USC00253595,0.013086252
Center Sandwich,NH,43.8085,-71.4395,154,USC00278961,0.154890316
Hillsboro,NM,32.9218,-107.5774,154,USC00294009,0.011907981
Ouzinkie,AK,57.9222,-152.4674,153,USC00504812,0.285443252
New Castle,VA,37.5013,-80.1119,153,USC00446012,0.015777278
Grover,CO,40.8691,-104.226,153,USC00050945,0.256139294
St. Charles,ID,42.1124,-111.3904,153,USC00105275,0.077825253
Boardman,NC,34.4365,-78.9468,152,USC00315175,0.072200069
Isabel,SD,45.3938,-101.4326,152,USC00394271,0.225009453
Concord,NE,42.3838,-96.9891,152,USC00253652,0.001
Hastings,IA,41.0251,-95.4948,152,USC00133675,0.054161333
Arbovale,WV,38.4353,-79.8116,152,USC00445595,0.158248065
Rochester,KY,37.2093,-86.8921,151,USC00156882,0.007452516
Summit Lake,WI,45.3759,-89.2045,151,USC00478324,0.010796759
Litchville,ND,46.6566,-98.1917,150,USC00325230,0.035400141
Buckhorn,NM,33.0315,-108.6944,150,USC00291252,0.009147158
Connerville,OK,34.4436,-96.6359,150,USC00347214,0.063083437
Willow City,ND,48.6046,-100.2934,150,USC00329445,0.002778489
Lewis,CO,37.5017,-108.66,149,USC00059275,0.097190082
Spray,OR,44.8335,-119.7947,148,USC00358009,0.023601907
Genoa,CO,39.2782,-103.4984,148,USC00055025,0.477300042
Ithaca,NE,41.1593,-96.5394,148,USC00255362,0.060824748
Reeder,ND,46.1059,-102.9422,148,USC00327450,0.003828838
Plevna,MT,46.4184,-104.5186,147,USC00246601,0.002404163
Elk City,ID,45.8266,-115.4378,147,USC00103143,0.293470645
Dayville,OR,44.4667,-119.5321,146,USC00352173,0.143898992
Fairfield,UT,40.2462,-112.0843,145,USC00422696,0.0170005
Austwell,TX,28.3911,-96.8437,145,USC00410436,0.005331041
Buffalo Gap,SD,43.4922,-103.3155,144,USC00396304,0.100653117
Wilkesville,OH,39.0765,-82.3271,144,USC00337410,0.036772982
Ahmeek,MI,47.2984,-88.3972,144,USC00204280,0.030500492
Fort Greely,AK,63.9678,-145.7148,144,USW00026415,0.026150985
