city,state_id,state_name,latitude,longitude,population
Lockhart,FL,Florida,28.6271,-81.4354,14430
Thibodaux,LA,Louisiana,29.7941,-90.8163,14425
Washington,MO,Missouri,38.5514,-91.0151,14417
Bradley Gardens,NJ,New Jersey,40.5711,-74.6678,14400
Greenlawn,NY,New York,40.863,-73.3642,14392
Robbinsdale,MN,Minnesota,45.0261,-93.3332,14389
Clewiston,FL,Florida,26.7529,-80.9399,14383
North Fair Oaks,CA,California,37.4754,-122.2035,14372
Warren,PA,Pennsylvania,41.8433,-79.1445,14370
Chippewa Falls,WI,Wisconsin,44.9358,-91.3902,14366
Ocean View,DE,Delaware,38.5355,-75.0984,14360
Glasgow,DE,Delaware,39.6015,-75.7474,14359
Bridgetown,OH,Ohio,39.1551,-84.6359,14352
Warrington,FL,Florida,30.3821,-87.2944,14351
Cayey,PR,Puerto Rico,18.115,-66.163,14347
Midlothian,IL,Illinois,41.6254,-87.7243,14346
Summerfield,MD,Maryland,38.9042,-76.8678,14343
Hollins,VA,Virginia,37.3434,-79.9535,14329
Mountain Home,AR,Arkansas,36.3348,-92.3846,14317
Alexander City,AL,Alabama,32.9242,-85.9361,14317
Camden,SC,South Carolina,34.2565,-80.6087,14303
Toppenish,WA,Washington,46.3806,-120.3123,14284
Ozark,AL,Alabama,31.4508,-85.6473,14284
Douglas,GA,Georgia,31.5065,-82.8543,14283
North Auburn,CA,California,38.9306,-121.0821,14269
Mill Valley,CA,California,37.9085,-122.5421,14259
Tamaqua,PA,Pennsylvania,40.8033,-75.9344,14252
Destin,FL,Florida,30.395,-86.4701,14247
Salida,CA,California,37.7145,-121.087,14229
Lewisville,NC,North Carolina,36.103,-80.4164,14228
Kings Park West,VA,Virginia,38.8151,-77.296,14227
Stone Ridge,VA,Virginia,38.9295,-77.5553,14220
East Wenatchee,WA,Washington,47.4174,-120.2822,14219
Lindenhurst,IL,Illinois,42.4175,-88.0257,14216
Phillipsburg,NJ,New Jersey,40.6895,-75.1821,14212
Covington,GA,Georgia,33.6049,-83.8465,14206
Jefferson Valley-Yorktown,NY,New York,41.3179,-73.8007,14205
Rincon,GA,Georgia,32.2947,-81.2353,14201
California City,CA,California,35.1578,-117.8721,14198
Taos,NM,New Mexico,36.3871,-105.5804,14196
Fairview,NJ,New Jersey,40.8182,-74.0022,14189
Hopatcong,NJ,New Jersey,40.9541,-74.6593,14186
Hidalgo,TX,Texas,26.109,-98.2463,14183
Cambridge,MD,Maryland,38.5515,-76.0786,14178
Gardendale,AL,Alabama,33.6678,-86.8069,14177
Antioch,IL,Illinois,42.4742,-88.0721,14175
Johnson City,NY,New York,42.123,-75.9624,14161
Hawaiian Gardens,CA,California,33.8303,-118.0728,14159
Hendersonville,NC,North Carolina,35.3242,-82.4576,14157
Norridge,IL,Illinois,41.9637,-87.8231,14152
Seabrook,TX,Texas,29.5751,-95.0236,14149
Crowley,LA,Louisiana,30.2175,-92.3752,14147
Sauk Rapids,MN,Minnesota,45.5981,-94.1539,14146
Greendale,WI,Wisconsin,42.9371,-88.0018,14143
Lockhart,TX,Texas,29.8785,-97.6831,14133
New Franklin,OH,Ohio,40.9525,-81.5838,14133
Chelsea,AL,Alabama,33.3255,-86.6299,14126
Ionia,MI,Michigan,42.9772,-85.0727,14122
Pineville,LA,Louisiana,31.3414,-92.4096,14122
Iona,FL,Florida,26.516,-81.9601,14118
Cleveland,MS,Mississippi,33.744,-90.7285,14114
Greensburg,PA,Pennsylvania,40.3113,-79.5444,14113
Middleburg,FL,Florida,30.0502,-81.9011,14111
Willowick,OH,Ohio,41.6343,-81.468,14105
Harrison,AR,Arkansas,36.2438,-93.1198,14097
Chesterton,IN,Indiana,41.5997,-87.0548,14088
Steamboat Springs,CO,Colorado,40.4777,-106.8243,14087
Black Forest,CO,Colorado,39.0608,-104.6752,14081
Fort Payne,AL,Alabama,34.4557,-85.6965,14074
Cherry Hill Mall,NJ,New Jersey,39.9384,-75.0117,14068
Fruitville,FL,Florida,27.3328,-82.4616,14068
Lakewood Park,FL,Florida,27.539,-80.3865,14064
Callaway,FL,Florida,30.1348,-85.5568,14060
Oatfield,OR,Oregon,45.4127,-122.5942,14060
Waunakee,WI,Wisconsin,43.1829,-89.4445,14052
Wixom,MI,Michigan,42.5244,-83.5346,14049
Luling,LA,Louisiana,29.9008,-90.3523,14049
Canton,MS,Mississippi,32.5975,-90.0317,14048
Pell City,AL,Alabama,33.5609,-86.2669,14045
Waimalu,HI,Hawaii,21.3913,-157.9345,14043
Pecos,TX,Texas,31.4046,-103.5057,14040
Bay St. Louis,MS,Mississippi,30.3281,-89.3774,14034
Belle Chasse,LA,Louisiana,29.8472,-90.0069,14024
Havre de Grace,MD,Maryland,39.5481,-76.1145,14018
Monroe,OH,Ohio,39.4461,-84.3666,14015
D'Iberville,MS,Mississippi,30.4709,-88.9011,14012
Cayce,SC,South Carolina,33.9458,-81.0433,14009
Effingham,IL,Illinois,39.1207,-88.5508,14005
Santaquin,UT,Utah,39.9711,-111.7937,14004
Hobe Sound,FL,Florida,27.0729,-80.1425,14003
Wauchula,FL,Florida,27.5469,-81.8101,13992
Colesville,MD,Maryland,39.073,-77.0009,13992
Dayton,TX,Texas,30.0292,-94.9038,13987
Reidsville,NC,North Carolina,36.3377,-79.6727,13987
Hutchinson,MN,Minnesota,44.8856,-94.3768,13983
Dallas,GA,Georgia,33.9153,-84.8416,13981
Franklin Park,NJ,New Jersey,40.4439,-74.5432,13977
Beacon,NY,New York,41.5036,-73.9655,13968
Dumas,TX,Texas,35.8613,-101.9642,13963
Raymondville,TX,Texas,26.4759,-97.7769,13963
Frederick,CO,Colorado,40.1089,-104.9694,13960
Olympia Heights,FL,Florida,25.7241,-80.339,13958
Artesia,NM,New Mexico,32.8492,-104.4274,13956
North Mankato,MN,Minnesota,44.1813,-94.0387,13948
Glenpool,OK,Oklahoma,35.9485,-96.0052,13936
Oil City,PA,Pennsylvania,41.4282,-79.7035,13935
Hammonton,NJ,New Jersey,39.6572,-74.7678,13934
New Kingman-Butler,AZ,Arizona,35.2645,-114.0091,13933
Chicago Ridge,IL,Illinois,41.7034,-87.7795,13928
Deming,NM,New Mexico,32.2631,-107.7525,13924
Big Rapids,MI,Michigan,43.6992,-85.4806,13921
Miami Springs,FL,Florida,25.8195,-80.2894,13917
Fulshear,TX,Texas,29.693,-95.8792,13914
South Venice,FL,Florida,27.0434,-82.4152,13907
Allouez,WI,Wisconsin,44.4721,-88.0261,13894
Princeton,TX,Texas,33.1778,-96.5044,13894
Baraboo,WI,Wisconsin,43.4695,-89.7376,13893
Jericho,NY,New York,40.7875,-73.5416,13889
Collingswood,NJ,New Jersey,39.916,-75.0759,13884
El Sobrante,CA,California,33.8724,-117.4625,13881
Cahokia,IL,Illinois,38.5649,-90.1792,13880
Springdale,NJ,New Jersey,39.8769,-74.9723,13878
Oak Island,NC,North Carolina,33.9434,-78.1366,13878
Gramercy,LA,Louisiana,30.061,-90.6928,13873
Atlantic Beach,FL,Florida,30.3371,-81.4128,13872
Teays Valley,WV,West Virginia,38.4482,-81.924,13866
Ephrata,PA,Pennsylvania,40.1812,-76.1811,13862
Oak Park,CA,California,34.1849,-118.7669,13853
Richmond Hill,GA,Georgia,31.9013,-81.3125,13839
Brandermill,VA,Virginia,37.434,-77.6522,13836
Forrest City,AR,Arkansas,35.0135,-90.7931,13820
Sun Village,CA,California,34.5596,-117.9559,13819
Moorestown-Lenola,NJ,New Jersey,39.9659,-74.9643,13806
Fergus Falls,MN,Minnesota,46.2853,-96.076,13794
Whitefish Bay,WI,Wisconsin,43.1132,-87.9004,13783
Bexley,OH,Ohio,39.965,-82.9343,13770
Conneaut,OH,Ohio,41.9278,-80.5685,13767
Thomaston,GA,Georgia,32.8908,-84.3271,13759
Levelland,TX,Texas,33.5806,-102.3636,13755
Palmetto,FL,Florida,27.5251,-82.575,13748
Harper Woods,MI,Michigan,42.439,-82.9292,13746
Piney Green,NC,North Carolina,34.7498,-77.3208,13741
Fort Campbell North,KY,Kentucky,36.6554,-87.4658,13735
Princeton Meadows,NJ,New Jersey,40.3332,-74.5628,13717
Highland Park,NJ,New Jersey,40.5006,-74.4283,13711
Hickory Hills,IL,Illinois,41.7248,-87.8281,13710
Forest Park,IL,Illinois,41.8683,-87.8157,13704
Beach Park,IL,Illinois,42.4261,-87.8584,13701
East Milton,FL,Florida,30.6175,-86.9636,13697
Sharonville,OH,Ohio,39.2825,-84.4071,13684
West Freehold,NJ,New Jersey,40.2324,-74.2943,13680
Middlesex,NJ,New Jersey,40.5744,-74.5011,13679
Spring Creek,NV,Nevada,40.7386,-115.5971,13671
St. James,NY,New York,40.8761,-73.1521,13671
Maumee,OH,Ohio,41.5696,-83.6636,13669
Lawrenceburg,KY,Kentucky,38.0332,-84.9032,13666
Brevard,NC,North Carolina,35.2439,-82.7264,13666
Soddy-Daisy,TN,Tennessee,35.2571,-85.1739,13619
Moberly,MO,Missouri,39.419,-92.4365,13615
Port Clinton,OH,Ohio,41.5096,-82.9385,13614
Canton,IL,Illinois,40.5632,-90.0409,13611
Waianae,HI,Hawaii,21.4569,-158.1759,13609
Vadnais Heights,MN,Minnesota,45.057,-93.0748,13607
Wood Dale,IL,Illinois,41.9666,-87.9807,13607
Brecksville,OH,Ohio,41.3079,-81.6193,13604
New Providence,NJ,New Jersey,40.6996,-74.4034,13595
Roselle Park,NJ,New Jersey,40.6653,-74.2666,13588
Shiloh,IL,Illinois,38.5534,-89.916,13586
Rantoul,IL,Illinois,40.3031,-88.1549,13584
Colonial Park,PA,Pennsylvania,40.2997,-76.8068,13583
Broadlands,VA,Virginia,39.0168,-77.5167,13576
Washington,IN,Indiana,38.6587,-87.1591,13565
Hazel Crest,IL,Illinois,41.5732,-87.6899,13565
Price,UT,Utah,39.604,-110.8004,13564
LaBelle,FL,Florida,26.7219,-81.4506,13563
Alpena,MI,Michigan,45.074,-83.4399,13541
Conway,FL,Florida,28.4968,-81.3316,13528
Kettering,MD,Maryland,38.8888,-76.789,13527
Rocky Point,NY,New York,40.9357,-72.9364,13521
Elizabethton,TN,Tennessee,36.3367,-82.2369,13509
Wauconda,IL,Illinois,42.2748,-88.1359,13504
Lake Forest Park,WA,Washington,47.7574,-122.2865,13504
Avenal,CA,California,36.0311,-120.1162,13496
Rogers,MN,Minnesota,45.1865,-93.5783,13490
Marshall,MN,Minnesota,44.4488,-95.7897,13487
Jensen Beach,FL,Florida,27.2438,-80.2423,13479
Fruita,CO,Colorado,39.1549,-108.7307,13478
Homosassa Springs,FL,Florida,28.8118,-82.5392,13478
Middlesborough,KY,Kentucky,36.6127,-83.7227,13475
Red Oak,TX,Texas,32.5207,-96.7864,13464
Olivehurst,CA,California,39.0817,-121.5549,13464
Big Bear City,CA,California,34.2536,-116.7903,13463
Grover Beach,CA,California,35.1204,-120.6199,13459
Marion,NC,North Carolina,35.6774,-82.0013,13454
Fortuna,CA,California,40.5862,-124.1419,13449
Santa Fe,TX,Texas,29.3892,-95.1005,13449
North Valley,NM,New Mexico,35.1736,-106.6231,13449
Lindale,TX,Texas,32.4934,-95.4069,13442
Englewood,OH,Ohio,39.8644,-84.3071,13435
Lakeland South,WA,Washington,47.2784,-122.283,13434
Washington,PA,Pennsylvania,40.174,-80.2466,13433
Jasper,AL,Alabama,33.8503,-87.2708,13431
Short Hills,NJ,New Jersey,40.7389,-74.3278,13428
Huron,SD,South Dakota,44.3622,-98.2102,13427
Sault Ste. Marie,MI,Michigan,46.4817,-84.3723,13420
Andover,KS,Kansas,37.6869,-97.1354,13405
Brookside,DE,Delaware,39.6666,-75.7153,13396
South Park Township,PA,Pennsylvania,40.2989,-79.9944,13395
Mountain Park,GA,Georgia,33.8458,-84.1313,13392
Carpinteria,CA,California,34.3962,-119.5118,13385
Glenn Heights,TX,Texas,32.5506,-96.8548,13377
Powell,OH,Ohio,40.1684,-83.0826,13375
Lyndhurst,OH,Ohio,41.5172,-81.4922,13366
Artondale,WA,Washington,47.3024,-122.6391,13364
Edgewater,NJ,New Jersey,40.8237,-73.974,13364
Glenn Dale,MD,Maryland,38.9833,-76.804,13361
Western Springs,IL,Illinois,41.8022,-87.9006,13359
Okmulgee,OK,Oklahoma,35.6136,-96.0069,13357
DeRidder,LA,Louisiana,30.8467,-93.2931,13354
Azle,TX,Texas,32.8955,-97.5379,13351
Vidalia,GA,Georgia,32.2125,-82.4019,13350
Swansea,IL,Illinois,38.5507,-89.9859,13350
Moss Point,MS,Mississippi,30.424,-88.5289,13350
Fort Morgan,CO,Colorado,40.2538,-103.7909,13349
Dardenne Prairie,MO,Missouri,38.7566,-90.732,13348
River Ridge,LA,Louisiana,29.9593,-90.2202,13337
Huntington,VA,Virginia,38.7916,-77.074,13334
Newark,NY,New York,43.0418,-77.093,13333
Mounds View,MN,Minnesota,45.1071,-93.2076,13324
Jefferson,GA,Georgia,34.1373,-83.6021,13322
Rochester,MI,Michigan,42.6866,-83.1198,13296
Solana Beach,CA,California,32.9942,-117.2575,13296
Nesconset,NY,New York,40.8467,-73.1522,13293
Richton Park,IL,Illinois,41.4816,-87.7387,13292
Palos Verdes Estates,CA,California,33.7871,-118.3976,13273
Woodinville,WA,Washington,47.7569,-122.1478,13263
Manorville,NY,New York,40.8575,-72.7915,13257
Bellefontaine,OH,Ohio,40.3627,-83.763,13249
Timberlake,VA,Virginia,37.3167,-79.2482,13247
Channahon,IL,Illinois,41.4213,-88.2593,13239
Port Royal,SC,South Carolina,32.3557,-80.7029,13235
Verona,WI,Wisconsin,42.9893,-89.5383,13233
Bensville,MD,Maryland,38.6176,-77.0077,13227
Clayton,OH,Ohio,39.8689,-84.3292,13222
East Islip,NY,New York,40.7275,-73.1861,13222
New Ulm,MN,Minnesota,44.3121,-94.4686,13212
Newington,VA,Virginia,38.7358,-77.1993,13196
Baker,LA,Louisiana,30.5833,-91.1581,13194
Cedar Lake,IN,Indiana,41.3697,-87.4383,13183
Globe,AZ,Arizona,33.3869,-110.7515,13182
La Grange Park,IL,Illinois,41.8308,-87.8723,13178
Newton,NC,North Carolina,35.663,-81.2333,13177
Warrenville,IL,Illinois,41.821,-88.1857,13174
Hockessin,DE,Delaware,39.7837,-75.6815,13157
Rendon,TX,Texas,32.5789,-97.235,13150
Sandpoint,ID,Idaho,48.2822,-116.5613,13145
Loveland,OH,Ohio,39.2679,-84.2731,13145
Shorewood,WI,Wisconsin,43.0914,-87.8864,13145
Trenton,OH,Ohio,39.4792,-84.462,13141
Coolidge,AZ,Arizona,32.9395,-111.5261,13130
North Palm Beach,FL,Florida,26.8216,-80.0576,13127
Stoughton,WI,Wisconsin,42.9234,-89.2215,13114
Mount Vernon,VA,Virginia,38.714,-77.1043,13113
Warrensville Heights,OH,Ohio,41.4363,-81.5222,13108
Worthington,MN,Minnesota,43.6281,-95.599,13099
Plover,WI,Wisconsin,44.4614,-89.5383,13099
Martinsville,IN,Indiana,39.4228,-86.4208,13097
Mahomet,IL,Illinois,40.1885,-88.3904,13094
Superior,CO,Colorado,39.9341,-105.1588,13087
Lone Tree,CO,Colorado,39.5309,-104.871,13082
Montgomeryville,PA,Pennsylvania,40.2502,-75.2405,13082
South Daytona,FL,Florida,29.1656,-81.0056,13080
Riverdale,IL,Illinois,41.6441,-87.6365,13077
Lumberton,TX,Texas,30.2562,-94.2071,13073
Villas,FL,Florida,26.5504,-81.8679,13072
Coatesville,PA,Pennsylvania,39.9849,-75.8199,13069
Moody,AL,Alabama,33.5986,-86.4963,13065
McPherson,KS,Kansas,38.3714,-97.6605,13061
Fort Lewis,WA,Washington,47.0955,-122.5672,13054
Davidson,NC,North Carolina,35.4846,-80.8252,13054
Edgewood,WA,Washington,47.2309,-122.2832,13053
Suamico,WI,Wisconsin,44.6352,-88.0664,13052
San Marino,CA,California,34.1224,-118.1132,13048
Portland,TN,Tennessee,36.5883,-86.5194,13030
Fort Drum,NY,New York,44.0451,-75.7847,13020
Chatham,IL,Illinois,39.6733,-89.6938,13008
Lakeland Village,CA,California,33.648,-117.3706,13002
Bellefonte,PA,Pennsylvania,40.9141,-77.7683,12998
Forest Hill,TX,Texas,32.6619,-97.2662,12988
Vail,AZ,Arizona,32.0217,-110.6937,12982
Cypress Lake,FL,Florida,26.5391,-81.9,12978
Gladeview,FL,Florida,25.8395,-80.2368,12977
Monfort Heights,OH,Ohio,39.1822,-84.6075,12962
Braselton,GA,Georgia,34.1088,-83.8128,12961
Lapeer,MI,Michigan,43.0447,-83.3254,12959
Sugarland Run,VA,Virginia,39.0309,-77.3762,12956
Dunmore,PA,Pennsylvania,41.4152,-75.6072,12954
Georgetown,GA,Georgia,31.9849,-81.226,12951
Kittanning,PA,Pennsylvania,40.8279,-79.5233,12950
Vinings,GA,Georgia,33.8608,-84.4686,12934
Sharon,PA,Pennsylvania,41.234,-80.4997,12933
Claremont,NH,New Hampshire,43.379,-72.3368,12932
New Carrollton,MD,Maryland,38.9654,-76.8773,12928
Oakland,NJ,New Jersey,41.0313,-74.2408,12926
Verde Village,AZ,Arizona,34.7122,-111.9943,12903
Ridgefield Park,NJ,New Jersey,40.8543,-74.0201,12901
Irondale,AL,Alabama,33.544,-86.6599,12893
Lake Wylie,SC,South Carolina,35.0997,-81.0677,12885
Sturgis,MI,Michigan,41.7995,-85.4182,12881
Loganville,GA,Georgia,33.8353,-83.8957,12880
Lawrenceburg,IN,Indiana,39.0986,-84.8713,12871
Lakeland North,WA,Washington,47.3374,-122.2812,12867
West Carrollton,OH,Ohio,39.6701,-84.2542,12864
Finneytown,OH,Ohio,39.2159,-84.5145,12856
Ridge,NY,New York,40.9068,-72.8816,12854
Glen Carbon,IL,Illinois,38.758,-89.983,12850
Key Biscayne,FL,Florida,25.6908,-80.1653,12846
Marshall,MO,Missouri,39.1147,-93.201,12841
Lake Tapps,WA,Washington,47.2307,-122.1694,12838
Spearfish,SD,South Dakota,44.4912,-103.8167,12836
Federal Heights,CO,Colorado,39.8651,-105.0154,12827
Cornelius,OR,Oregon,45.519,-123.0514,12822
Cedartown,GA,Georgia,34.0223,-85.2479,12819
Cloquet,MN,Minnesota,46.7221,-92.4923,12813
Weigelstown,PA,Pennsylvania,39.9843,-76.8315,12812
Kingston,PA,Pennsylvania,41.2652,-75.8875,12812
Lilburn,GA,Georgia,33.8887,-84.1379,12810
South Sioux City,NE,Nebraska,42.4627,-96.4126,12809
Maryville,MO,Missouri,40.3428,-94.8701,12808
Ardmore,PA,Pennsylvania,40.0033,-75.2947,12808
Franklin,LA,Louisiana,29.7851,-91.5098,12803
University Heights,OH,Ohio,41.4948,-81.5348,12797
College,AK,Alaska,64.8694,-147.8217,12791
Lahaina,HI,Hawaii,20.8848,-156.6618,12776
Glendale,WI,Wisconsin,43.1288,-87.9277,12768
Terryville,NY,New York,40.909,-73.0492,12764
Othello,WA,Washington,46.8221,-119.1652,12761
Gulf Shores,AL,Alabama,30.2759,-87.7013,12757
Wilton Manors,FL,Florida,26.1593,-80.1395,12756
Yulee,FL,Florida,30.635,-81.5678,12754
Athens,TX,Texas,32.2041,-95.8321,12753
Jupiter Farms,FL,Florida,26.9224,-80.2187,12750
Tarboro,NC,North Carolina,35.9046,-77.5563,12748
Wickliffe,OH,Ohio,41.6072,-81.469,12744
Elgin,TX,Texas,30.352,-97.3879,12733
Mercerville,NJ,New Jersey,40.236,-74.6916,12730
La Homa,TX,Texas,26.2773,-98.3579,12729
Dover,OH,Ohio,40.5302,-81.4805,12723
Greenville,OH,Ohio,40.1043,-84.6209,12720
Borger,TX,Texas,35.6598,-101.4012,12718
Bonita,CA,California,32.6652,-117.0295,12706
Charlotte,MI,Michigan,42.5662,-84.8304,12703
Broussard,LA,Louisiana,30.1393,-91.9538,12700
Dorado,PR,Puerto Rico,18.4657,-66.2724,12695
Herrin,IL,Illinois,37.7983,-89.0305,12687
Manatí,PR,Puerto Rico,18.4283,-66.4823,12683
Choctaw,OK,Oklahoma,35.48,-97.2666,12674
Manvel,TX,Texas,29.4793,-95.3659,12671
Los Alamos,NM,New Mexico,35.8926,-106.2862,12666
Oregon,WI,Wisconsin,42.9253,-89.3892,12664
Commerce,CA,California,33.9963,-118.1519,12661
Taylorville,IL,Illinois,39.5328,-89.2804,12659
Riviera Beach,MD,Maryland,39.1628,-76.5263,12658
Port Neches,TX,Texas,29.9765,-93.946,12655
Prineville,OR,Oregon,44.2985,-120.8607,12650
Lakeland,TN,Tennessee,35.2585,-89.7308,12642
Peru,IN,Indiana,40.7594,-86.0757,12642
White House,TN,Tennessee,36.4648,-86.6665,12638
Clarkston,GA,Georgia,33.8117,-84.2404,12637
Keokuk,IA,Iowa,40.4095,-91.403,12635
St. Ann,MO,Missouri,38.7266,-90.3872,12629
Mastic Beach,NY,New York,40.7679,-72.8375,12610
Justice,IL,Illinois,41.7495,-87.8345,12608
Elfers,FL,Florida,28.214,-82.723,12600
Fulton,MO,Missouri,38.8551,-91.9511,12596
Minneola,FL,Florida,28.6067,-81.7322,12595
Oskaloosa,IA,Iowa,41.2922,-92.6403,12592
Urbana,MD,Maryland,39.3237,-77.3411,12587
Grand Terrace,CA,California,34.0312,-117.3132,12584
Panama City Beach,FL,Florida,30.2369,-85.8775,12583
Woodland Park,NJ,New Jersey,40.8905,-74.1945,12581
Lantana,FL,Florida,26.5834,-80.0564,12581
Richmond,TX,Texas,29.5825,-95.7602,12578
Jackson,WY,Wyoming,43.4721,-110.7745,12576
Fredericksburg,TX,Texas,30.2661,-98.8749,12567
Muscoy,CA,California,34.155,-117.3477,12562
Belmont,NC,North Carolina,35.2211,-81.0402,12558
Annapolis Neck,MD,Maryland,38.9408,-76.4997,12551
Jacksonville,AL,Alabama,33.8088,-85.7545,12544
Endicott,NY,New York,42.098,-76.0639,12532
Cheney,WA,Washington,47.4901,-117.579,12522
Palos Heights,IL,Illinois,41.6637,-87.7959,12520
Boone,IA,Iowa,42.053,-93.877,12513
North St. Paul,MN,Minnesota,45.0137,-92.9995,12506
Ocean Pines,MD,Maryland,38.3825,-75.1475,12499
Cherry Creek,CO,Colorado,39.6094,-104.8645,12496
Río Grande,PR,Puerto Rico,18.3789,-65.8388,12492
Paris,KY,Kentucky,38.2016,-84.2719,12485
Irmo,SC,South Carolina,34.1018,-81.1957,12483
San Anselmo,CA,California,37.9821,-122.5699,12476
Marysville,CA,California,39.1518,-121.5835,12476
Woodhaven,MI,Michigan,42.132,-83.2374,12469
Bedford,OH,Ohio,41.3919,-81.5359,12457
Trophy Club,TX,Texas,33.0038,-97.1897,12451
Riverton,WY,Wyoming,43.0421,-108.414,12445
Shepherdsville,KY,Kentucky,37.9806,-85.6999,12442
Plymouth,IN,Indiana,41.3483,-86.3187,12433
Manchester,TN,Tennessee,35.463,-86.0774,12433
Waconia,MN,Minnesota,44.8412,-93.7927,12428
Stony Brook,NY,New York,40.906,-73.1278,12428
St. Peter,MN,Minnesota,44.3296,-93.9659,12421
Kelso,WA,Washington,46.1236,-122.891,12417
Elkhorn,WI,Wisconsin,42.6711,-88.5377,12404
Gatesville,TX,Texas,31.4419,-97.7351,12401
Goldenrod,FL,Florida,28.6114,-81.2916,12384
Virginia,MN,Minnesota,47.5169,-92.5128,12381
Chino Valley,AZ,Arizona,34.7593,-112.4107,12375
Lakeside,VA,Virginia,37.6133,-77.4768,12374
Newington Forest,VA,Virginia,38.7371,-77.2339,12373
Blue Ash,OH,Ohio,39.248,-84.3827,12372
Lewisburg,TN,Tennessee,35.4494,-86.7897,12368
Wilmington,OH,Ohio,39.4387,-83.8184,12366
Harrison,WI,Wisconsin,44.1935,-88.2941,12358
Holly Hill,FL,Florida,29.2443,-81.0463,12357
Lansdowne,VA,Virginia,39.0846,-77.4839,12354
Minnehaha,WA,Washington,45.6577,-122.6204,12353
New Baltimore,MI,Michigan,42.6903,-82.7398,12347
Gulfport,FL,Florida,27.7463,-82.71,12342
Forestville,MD,Maryland,38.8518,-76.8708,12342
Derby,CT,Connecticut,41.3265,-73.0833,12339
Kewanee,IL,Illinois,41.2399,-89.9263,12339
Orange City,FL,Florida,28.9347,-81.2881,12335
Lakeland Highlands,FL,Florida,27.9572,-81.9496,12332
Bastrop,LA,Louisiana,32.7749,-91.9058,12327
Gladstone,OR,Oregon,45.3864,-122.5933,12324
Patchogue,NY,New York,40.7621,-73.0185,12321
Winnetka,IL,Illinois,42.1064,-87.7421,12316
Markham,IL,Illinois,41.6,-87.6905,12314
Marion,AR,Arkansas,35.2041,-90.2061,12310
Oak Hills,OR,Oregon,45.5403,-122.8413,12308
Leon Valley,TX,Texas,29.4954,-98.6143,12306
Joppatowne,MD,Maryland,39.4181,-76.3516,12304
West Plains,MO,Missouri,36.7378,-91.868,12304
Delhi,CA,California,37.4306,-120.7759,12301
Winchester,TN,Tennessee,35.1898,-86.1074,12299
Newcastle,WA,Washington,47.5303,-122.1633,12292
New Kensington,PA,Pennsylvania,40.5711,-79.7521,12292
Beatrice,NE,Nebraska,40.2737,-96.7454,12279
Poquoson,VA,Virginia,37.1318,-76.3569,12271
Clayton,CA,California,37.9403,-121.9301,12265
St. Marys,PA,Pennsylvania,41.4574,-78.5342,12260
Ottawa,KS,Kansas,38.6,-95.2642,12254
Larkspur,CA,California,37.9393,-122.5313,12254
Cottonwood,AZ,Arizona,34.7192,-112.0014,12253
Mays Chapel,MD,Maryland,39.4343,-76.6516,12253
Shady Hills,FL,Florida,28.4042,-82.5467,12252
Lincolnwood,IL,Illinois,42.0054,-87.7329,12245
Arkansas City,KS,Kansas,37.0726,-97.0385,12242
Elon,NC,North Carolina,36.1014,-79.5085,12232
Palmer,MA,Massachusetts,42.1888,-72.3112,12232
West Monroe,LA,Louisiana,32.512,-92.1513,12227
Parker,SC,South Carolina,34.8514,-82.4512,12227
Batesville,AR,Arkansas,35.7687,-91.6226,12220
Amherst,OH,Ohio,41.4022,-82.2303,12219
Grenada,MS,Mississippi,33.7816,-89.813,12219
Ishpeming,MI,Michigan,46.4862,-87.6658,12198
Jesup,GA,Georgia,31.5992,-81.8895,12198
Ringwood,NJ,New Jersey,41.1064,-74.2749,12198
Overlea,MD,Maryland,39.3642,-76.5176,12195
Speedway,IN,Indiana,39.7937,-86.2479,12193
Enumclaw,WA,Washington,47.2017,-121.9897,12190
Neosho,MO,Missouri,36.8441,-94.3756,12176
Wells Branch,TX,Texas,30.4432,-97.6792,12176
Lincoln City,OR,Oregon,44.9751,-124.0073,12172
North Merrick,NY,New York,40.6871,-73.5615,12170
Northlake,IL,Illinois,41.9143,-87.9054,12161
Eatontown,NJ,New Jersey,40.2913,-74.0558,12157
Newport,OR,Oregon,44.6242,-124.0513,12155
Home Gardens,CA,California,33.8784,-117.5116,12153
Freeport,TX,Texas,28.9454,-95.3601,12136
Webb City,MO,Missouri,37.1413,-94.4676,12134
Salisbury,NY,New York,40.7454,-73.5604,12133
Woodward,OK,Oklahoma,36.4247,-99.4057,12121
Melissa,TX,Texas,33.2891,-96.5573,12117
Brock Hall,MD,Maryland,38.8617,-76.7549,12117
James Island,SC,South Carolina,32.7353,-79.9396,12109
Kingsburg,CA,California,36.5245,-119.5602,12108
Platteville,WI,Wisconsin,42.728,-90.4676,12100
Eureka,MO,Missouri,38.5015,-90.6492,12097
Lovington,NM,New Mexico,32.9125,-103.3277,12097
Emeryville,CA,California,37.8382,-122.2932,12086
Little Chute,WI,Wisconsin,44.2905,-88.3206,12081
Bainbridge,GA,Georgia,30.9046,-84.5727,12081
Sedro-Woolley,WA,Washington,48.5112,-122.2321,12072
Minden,LA,Louisiana,32.6187,-93.2762,12071
Grantsville,UT,Utah,40.6148,-112.4777,12064
Somerville,NJ,New Jersey,40.5696,-74.6092,12063
Middle Valley,TN,Tennessee,35.1877,-85.1958,12061
Union Park,FL,Florida,28.5645,-81.2354,12052
