city,state_id,state_name,latitude,longitude,population
McCook,NE,Nebraska,40.2046,-100.6214,7560
Lago Vista,TX,Texas,30.4519,-97.9908,7556
Columbia Falls,MT,Montana,48.3708,-114.1903,7556
Dry Run,OH,Ohio,39.1049,-84.3312,7555
Jackson,CA,California,38.3485,-120.7728,7550
Marshall,MI,Michigan,42.2617,-84.9597,7548
Montrose,VA,Virginia,37.52,-77.3772,7541
Albertville,MN,Minnesota,45.2364,-93.6618,7539
Porters Neck,NC,North Carolina,34.2942,-77.7695,7538
Gold River,CA,California,38.6268,-121.2488,7538
Berlin,NJ,New Jersey,39.7915,-74.9375,7536
Delafield,WI,Wisconsin,43.072,-88.3913,7536
Mount Horeb,WI,Wisconsin,43.006,-89.7317,7534
Big Stone Gap,VA,Virginia,36.8626,-82.7769,7533
Gonzales,TX,Texas,29.5126,-97.4472,7533
Pikeville,KY,Kentucky,37.4807,-82.5262,7531
Haddon Heights,NJ,New Jersey,39.8791,-75.0645,7529
Page,AZ,Arizona,36.9426,-111.5071,7529
Fairfax,CA,California,37.9886,-122.5952,7522
Yreka,CA,California,41.7292,-122.6312,7518
Benton,IL,Illinois,38.011,-88.9179,7518
Norwich,NY,New York,42.5333,-75.5227,7518
Marengo,IL,Illinois,42.2312,-88.6153,7517
Fairlawn,OH,Ohio,41.127,-81.6215,7514
Robinson,IL,Illinois,39.0089,-87.7333,7513
Gurabo,PR,Puerto Rico,18.2529,-65.9786,7511
Tyrone,GA,Georgia,33.4753,-84.5941,7506
North Star,DE,Delaware,39.755,-75.7331,7503
Purcell,OK,Oklahoma,35.018,-97.3747,7502
Lowell,MI,Michigan,42.9351,-85.3457,7501
Hatboro,PA,Pennsylvania,40.1775,-75.1054,7501
Landen,OH,Ohio,39.3153,-84.277,7500
Dos Palos,CA,California,36.9854,-120.6336,7494
Oceano,CA,California,35.1019,-120.609,7487
Sappington,MO,Missouri,38.526,-90.373,7484
McCordsville,IN,Indiana,39.8967,-85.9209,7479
Silvis,IL,Illinois,41.4976,-90.4101,7475
Newport,AR,Arkansas,35.6234,-91.2322,7474
Southwood Acres,CT,Connecticut,41.961,-72.5719,7473
Mount Shasta,CA,California,41.3206,-122.315,7472
Ojai,CA,California,34.4487,-119.2469,7470
Monticello,NY,New York,41.6522,-74.6876,7468
Villa Hills,KY,Kentucky,39.0656,-84.595,7461
St. Gabriel,LA,Louisiana,30.2537,-91.1013,7460
Lander,WY,Wyoming,42.8313,-108.7599,7458
Palmer,AK,Alaska,61.5971,-149.1147,7456
Dock Junction,GA,Georgia,31.2031,-81.5156,7454
Keystone Heights,FL,Florida,29.7812,-82.034,7449
Waikele,HI,Hawaii,21.4025,-158.0058,7442
White Oak,PA,Pennsylvania,40.3415,-79.8007,7441
Hillcrest,NY,New York,41.1298,-74.035,7441
Rockton,IL,Illinois,42.45,-89.0629,7441
Park City,IL,Illinois,42.3522,-87.8915,7438
Ashland,PA,Pennsylvania,40.7811,-76.3451,7437
Florence,CO,Colorado,38.3836,-105.1114,7433
Old Town,ME,Maine,44.9491,-68.7249,7431
Edgerton,WI,Wisconsin,42.8385,-89.0699,7431
New London,WI,Wisconsin,44.395,-88.7394,7430
North Bend,WA,Washington,47.49,-121.7742,7423
Hiawatha,IA,Iowa,42.0547,-91.6911,7420
Hubbard,OH,Ohio,41.1595,-80.5672,7419
River Rouge,MI,Michigan,42.2731,-83.1246,7419
Sandwich,IL,Illinois,41.6496,-88.6177,7418
Belen,NM,New Mexico,34.7115,-106.7985,7416
Marion,VA,Virginia,36.8389,-81.5135,7414
Inverness,FL,Florida,28.8397,-82.3437,7414
Cotati,CA,California,38.3279,-122.7092,7410
Wauseon,OH,Ohio,41.5532,-84.141,7410
Mills River,NC,North Carolina,35.3853,-82.5854,7406
Saranac Lake,NY,New York,44.3245,-74.1314,7404
Sanibel,FL,Florida,26.4534,-82.1023,7401
Farmington,AR,Arkansas,36.037,-94.2537,7400
Soldotna,AK,Alaska,60.4862,-151.0672,7398
Port Jefferson Station,NY,New York,40.926,-73.0651,7397
Greenville,AL,Alabama,31.8437,-86.6379,7395
West Concord,MA,Massachusetts,42.4518,-71.4035,7394
New Bremen,OH,Ohio,40.4356,-84.3777,7393
Mentor-on-the-Lake,OH,Ohio,41.7135,-81.365,7390
Ancient Oaks,PA,Pennsylvania,40.536,-75.5852,7387
Farr West,UT,Utah,41.3015,-112.0318,7385
South Apopka,FL,Florida,28.6569,-81.5057,7381
Pembroke,NC,North Carolina,34.6766,-79.1934,7381
Canóvanas,PR,Puerto Rico,18.3782,-65.9056,7377
Providence Village,TX,Texas,33.2363,-96.9611,7377
Inverness,IL,Illinois,42.1152,-88.1019,7376
Gypsum,CO,Colorado,39.6285,-106.9334,7375
Clarkston,WA,Washington,46.4161,-117.0505,7375
Tolleson,AZ,Arizona,33.4484,-112.2561,7372
Montpelier,VT,Vermont,44.2658,-72.5717,7372
New Roads,LA,Louisiana,30.6959,-91.4537,7370
Ponchatoula,LA,Louisiana,30.4402,-90.4428,7369
Camp Pendleton North,CA,California,33.3148,-117.3162,7367
Smithville,NJ,New Jersey,39.4934,-74.4782,7365
Eden Isle,LA,Louisiana,30.2268,-89.8043,7365
Pomona,NJ,New Jersey,39.4687,-74.5501,7363
Charles City,IA,Iowa,43.0644,-92.6745,7359
Stanwood,WA,Washington,48.2449,-122.3425,7354
St. Rose,LA,Louisiana,29.9649,-90.3088,7352
St. Joseph,MN,Minnesota,45.5611,-94.3081,7351
Hudsonville,MI,Michigan,42.8631,-85.8628,7348
Spring Hill,KS,Kansas,38.7565,-94.82,7345
Philadelphia,MS,Mississippi,32.7761,-89.1221,7345
Bellbrook,OH,Ohio,39.6384,-84.0863,7344
Mexia,TX,Texas,31.6809,-96.4833,7344
Kenwood,OH,Ohio,39.2067,-84.3746,7344
Middleborough Center,MA,Massachusetts,41.8945,-70.926,7343
Mantua,VA,Virginia,38.8526,-77.2571,7342
Makawao,HI,Hawaii,20.848,-156.319,7341
Gibsonville,NC,North Carolina,36.0991,-79.5417,7339
Dade City,FL,Florida,28.3568,-82.1942,7338
Red Chute,LA,Louisiana,32.5732,-93.606,7335
Village St. George,LA,Louisiana,30.3598,-91.0672,7334
Winooski,VT,Vermont,44.4951,-73.1843,7333
Sky Lake,FL,Florida,28.4611,-81.3912,7331
Valley Center,KS,Kansas,37.8333,-97.3645,7325
Umatilla,OR,Oregon,45.912,-119.3145,7321
Oak Grove,KY,Kentucky,36.6686,-87.4216,7320
Strasburg,VA,Virginia,38.9961,-78.3548,7320
Geneva,OH,Ohio,41.8006,-80.9461,7317
Whiteville,NC,North Carolina,34.3306,-78.7013,7315
University of California-Davis,CA,California,38.5374,-121.7576,7311
Sabana Seca,PR,Puerto Rico,18.4273,-66.1809,7309
Ephraim,UT,Utah,39.3564,-111.5847,7308
Lochbuie,CO,Colorado,40.0119,-104.7271,7304
North Springfield,VA,Virginia,38.8024,-77.2028,7303
Longboat Key,FL,Florida,27.3926,-82.6341,7296
Dahlonega,GA,Georgia,34.5309,-83.9804,7294
Nebraska City,NE,Nebraska,40.6762,-95.8613,7292
Hardeeville,SC,South Carolina,32.2951,-81.0318,7290
Connellsville,PA,Pennsylvania,40.0158,-79.5899,7290
Torrington,WY,Wyoming,42.0658,-104.1623,7289
New Cumberland,PA,Pennsylvania,40.2298,-76.8763,7288
Pinehurst,MA,Massachusetts,42.5334,-71.234,7283
Huron,CA,California,36.2041,-120.0961,7281
Alta Sierra,CA,California,39.1237,-121.0523,7280
Northridge,OH,Ohio,39.9971,-83.777,7278
Moab,UT,Utah,38.5701,-109.5477,7278
Wildwood,FL,Florida,28.8014,-82.0058,7276
Baywood,NY,New York,40.7533,-73.29,7275
Northport,NY,New York,40.9036,-73.3446,7273
Ralston,NE,Nebraska,41.2005,-96.0354,7273
Madison,SD,South Dakota,44.0062,-97.1084,7270
Tanglewilde,WA,Washington,47.0512,-122.781,7270
Ormond-by-the-Sea,FL,Florida,29.3436,-81.0677,7268
Delphos,OH,Ohio,40.8481,-84.3368,7267
Stevensville,MD,Maryland,38.9745,-76.3184,7267
Lihue,HI,Hawaii,21.9728,-159.3541,7267
Murillo,TX,Texas,26.2642,-98.1233,7266
St. Louis,MI,Michigan,43.4082,-84.6118,7265
Hobart,WA,Washington,47.412,-121.996,7262
Pleasantville,NY,New York,41.1378,-73.7827,7260
Neptune Beach,FL,Florida,30.3165,-81.4118,7259
Crystal City,TX,Texas,28.6909,-99.8257,7255
Williston Park,NY,New York,40.7587,-73.6465,7253
Union Grove,WI,Wisconsin,42.6863,-88.0495,7251
Richland,MS,Mississippi,32.2309,-90.1592,7241
Bedford,VA,Virginia,37.336,-79.5179,7240
Belle Isle,FL,Florida,28.4724,-81.3491,7240
Woodstock,VA,Virginia,38.875,-78.516,7239
Franklin,NC,North Carolina,35.1798,-83.3808,7238
Collinsville,OK,Oklahoma,36.3718,-95.8611,7236
Willow Oak,FL,Florida,27.9216,-82.0244,7236
Emmitsburg,MD,Maryland,39.7051,-77.3216,7235
Willows,CA,California,39.5149,-122.1995,7234
Parkville,PA,Pennsylvania,39.7859,-76.9686,7234
Roosevelt,UT,Utah,40.2924,-110.0093,7233
East Hills,NY,New York,40.7958,-73.6292,7233
Acton,CA,California,34.4956,-118.1857,7232
La Feria,TX,Texas,26.1544,-97.8255,7230
Washington,IA,Iowa,41.2982,-91.6928,7230
Tappan,NY,New York,41.0269,-73.952,7227
Cochituate,MA,Massachusetts,42.329,-71.3576,7226
Whitinsville,MA,Massachusetts,42.1146,-71.6688,7220
Batesville,MS,Mississippi,34.3147,-89.9249,7218
Lake Lorraine,FL,Florida,30.4407,-86.5657,7217
Seward,NE,Nebraska,40.9099,-97.0957,7216
Midland Park,NJ,New Jersey,40.9952,-74.1411,7216
Moapa Valley,NV,Nevada,36.6078,-114.4566,7213
Middletown,PA,Pennsylvania,40.6441,-75.3244,7212
Corbin,KY,Kentucky,36.9321,-84.1004,7202
Dunellen,NJ,New Jersey,40.5903,-74.4656,7202
Jackson,WI,Wisconsin,43.3237,-88.166,7200
Riverdale Park,MD,Maryland,38.9642,-76.9266,7200
Knoxville,IA,Iowa,41.3188,-93.1024,7199
Unionville,NC,North Carolina,35.0716,-80.5173,7195
Gunnison,CO,Colorado,38.5455,-106.9225,7195
Morrow,GA,Georgia,33.5816,-84.3392,7192
Sandston,VA,Virginia,37.512,-77.3149,7188
Belle Plaine,MN,Minnesota,44.6188,-93.7643,7185
Nuevo,CA,California,33.8011,-117.1415,7182
Enoch,UT,Utah,37.767,-113.0449,7180
Pacific,WA,Washington,47.261,-122.2507,7178
Utuado,PR,Puerto Rico,18.2697,-66.7049,7177
Canfield,OH,Ohio,41.0315,-80.7672,7176
Independence,OH,Ohio,41.378,-81.6385,7175
Elsa,TX,Texas,26.2978,-97.9936,7174
Centerville,SC,South Carolina,34.5256,-82.7161,7173
Commerce,GA,Georgia,34.2133,-83.473,7172
Austell,GA,Georgia,33.82,-84.645,7170
Glenolden,PA,Pennsylvania,39.8996,-75.292,7164
Parkville,MO,Missouri,39.2004,-94.7222,7162
Hillsborough,NC,North Carolina,36.0681,-79.0994,7161
Crozet,VA,Virginia,38.0645,-78.6962,7159
Pollock Pines,CA,California,38.7564,-120.5904,7156
Nyack,NY,New York,41.0919,-73.9143,7156
Tyrone,PA,Pennsylvania,40.6764,-78.246,7151
Larose,LA,Louisiana,29.5669,-90.3751,7151
Lawrenceville,IL,Illinois,38.7264,-87.6873,7150
Brook Highland,AL,Alabama,33.4359,-86.6849,7147
Cottage Grove,WI,Wisconsin,43.091,-89.2034,7143
De Soto,MO,Missouri,38.141,-90.5609,7141
Palmyra,NJ,New Jersey,40.0025,-75.036,7140
Nappanee,IN,Indiana,41.4452,-85.9941,7139
Atherton,CA,California,37.4539,-122.2032,7137
Nibley,UT,Utah,41.6725,-111.8454,7135
Kingsland,TX,Texas,30.6651,-98.4545,7134
Walled Lake,MI,Michigan,42.538,-83.4786,7134
San Lorenzo,PR,Puerto Rico,18.1894,-65.9674,7134
Winsted,CT,Connecticut,41.9268,-73.0675,7121
Bonne Terre,MO,Missouri,37.9209,-90.5426,7118
Live Oak,FL,Florida,30.2956,-82.9847,7118
Rockville,CT,Connecticut,41.8667,-72.4528,7115
Calipatria,CA,California,33.1493,-115.5056,7114
Mead,WA,Washington,47.7795,-117.35,7114
Parkwood,WA,Washington,47.5266,-122.5986,7113
Russellville,KY,Kentucky,36.8393,-86.895,7109
Pinson,AL,Alabama,33.7057,-86.6674,7106
Selma,NC,North Carolina,35.5436,-78.2954,7101
Marble Falls,TX,Texas,30.5649,-98.2768,7099
Decatur,TX,Texas,33.2262,-97.5876,7094
Fort Myers Beach,FL,Florida,26.4324,-81.9168,7094
Dunbar,WV,West Virginia,38.3688,-81.7345,7093
Byron Center,MI,Michigan,42.8121,-85.7279,7089
Homestead Meadows South,TX,Texas,31.811,-106.1643,7089
Portage Lakes,OH,Ohio,41.0034,-81.5347,7087
Meridianville,AL,Alabama,34.8729,-86.5722,7087
Homeland,CA,California,33.7459,-117.1132,7086
Osceola,AR,Arkansas,35.6942,-89.9934,7085
Syracuse,IN,Indiana,41.4226,-85.7492,7085
Souderton,PA,Pennsylvania,40.311,-75.3224,7082
Flatwoods,KY,Kentucky,38.521,-82.7195,7079
Fair Plain,MI,Michigan,42.0823,-86.4515,7076
Gateway,AK,Alaska,61.5737,-149.2389,7076
Mount Ivy,NY,New York,41.1926,-74.0297,7075
Milton-Freewater,OR,Oregon,45.9348,-118.3913,7074
River Park,FL,Florida,27.3214,-80.3307,7071
Yabucoa,PR,Puerto Rico,18.0469,-65.8792,7070
Sausalito,CA,California,37.858,-122.4932,7068
South Lockport,NY,New York,43.1377,-78.6864,7066
Ridley Park,PA,Pennsylvania,39.8785,-75.3251,7065
Highland Heights,KY,Kentucky,39.0355,-84.4567,7065
Woodlake,VA,Virginia,37.4216,-77.6783,7064
Barnesville,GA,Georgia,33.0509,-84.1527,7064
Berrien Springs,MI,Michigan,41.9474,-86.3403,7060
St. Helena,CA,California,38.5063,-122.4682,7059
Hudson Falls,NY,New York,43.3042,-73.5818,7056
Noble,OK,Oklahoma,35.1385,-97.371,7053
Gulf Park Estates,MS,Mississippi,30.3801,-88.7581,7053
Oak Ridge,NC,North Carolina,36.174,-79.9916,7049
Rochester,IN,Indiana,41.059,-86.196,7046
San Isidro,PR,Puerto Rico,18.3919,-65.8853,7046
Orange City,IA,Iowa,43.0023,-96.0566,7044
Seminole,OK,Oklahoma,35.2346,-96.65,7041
Groesbeck,OH,Ohio,39.2292,-84.5964,7038
Springs,NY,New York,41.0212,-72.1584,7036
Marksville,LA,Louisiana,31.1247,-92.0652,7036
Truth or Consequences,NM,New Mexico,33.1864,-107.2589,7035
Laurium,MI,Michigan,47.2351,-88.4382,7032
Archbald,PA,Pennsylvania,41.5077,-75.5453,7030
Willis,TX,Texas,30.4314,-95.4832,7028
Great Neck Plaza,NY,New York,40.7869,-73.7261,7027
Rancho Calaveras,CA,California,38.1248,-120.857,7026
Orland Hills,IL,Illinois,41.5905,-87.8413,7023
Kentfield,CA,California,37.9481,-122.5496,7020
Kiel,WI,Wisconsin,43.9167,-88.0266,7018
Mount Carmel,IL,Illinois,38.4187,-87.7694,7016
Crete,NE,Nebraska,40.6254,-96.9575,7007
Meraux,LA,Louisiana,29.9284,-89.9179,7007
Garden Home-Whitford,OR,Oregon,45.4642,-122.7589,7006
St. Augustine Beach,FL,Florida,29.8414,-81.2713,7004
Zuni Pueblo,NM,New Mexico,35.0708,-108.8484,7001
Mendota,IL,Illinois,41.5553,-89.1042,6994
Cos Cob,CT,Connecticut,41.0513,-73.5931,6990
Adel,GA,Georgia,31.1272,-83.4232,6989
Heathrow,FL,Florida,28.7753,-81.3721,6987
Calverton,NY,New York,40.9163,-72.7645,6987
Galliano,LA,Louisiana,29.447,-90.3096,6987
Eagle,CO,Colorado,39.6368,-106.8123,6986
Hillsboro,IL,Illinois,39.1668,-89.4735,6984
Oakdale,NY,New York,40.7373,-73.1345,6984
Barberton,WA,Washington,45.7136,-122.6115,6981
Keyport,NJ,New Jersey,40.4327,-74.2011,6977
Beacon Square,FL,Florida,28.2118,-82.7504,6976
Brier,WA,Washington,47.7924,-122.2734,6970
Trumann,AR,Arkansas,35.6771,-90.5261,6969
Milltown,NJ,New Jersey,40.4504,-74.4351,6967
Hamilton,MT,Montana,46.2527,-114.1598,6964
Leitchfield,KY,Kentucky,37.4862,-86.2857,6962
Creswell,OR,Oregon,43.9212,-123.016,6959
Bondurant,IA,Iowa,41.6986,-93.4551,6958
Stratford,NJ,New Jersey,39.829,-75.0156,6955
Prairie View,TX,Texas,30.085,-95.9897,6953
Catoosa,OK,Oklahoma,36.1832,-95.7662,6953
Paintsville,KY,Kentucky,37.8167,-82.8088,6952
Plymouth Meeting,PA,Pennsylvania,40.11,-75.2794,6947
Bremen,GA,Georgia,33.7085,-85.1495,6945
Ocean City,MD,Maryland,38.3998,-75.0715,6944
Vandalia,IL,Illinois,38.9754,-89.1117,6936
Edgemoor,DE,Delaware,39.7551,-75.507,6934
Westmere,NY,New York,42.6883,-73.8744,6933
Fort Meade,FL,Florida,27.7645,-81.8058,6932
Osprey,FL,Florida,27.1914,-82.48,6931
Franklin,CA,California,37.3277,-120.5321,6929
Fort Pierce North,FL,Florida,27.4736,-80.3594,6926
Sturgis,SD,South Dakota,44.411,-103.4975,6922
West Samoset,FL,Florida,27.4702,-82.5552,6921
Treasure Island,FL,Florida,27.774,-82.7663,6921
Spring Lake Park,MN,Minnesota,45.1161,-93.2451,6919
Black Jack,MO,Missouri,38.7993,-90.264,6918
Lewisburg,WV,West Virginia,37.8096,-80.4327,6917
Heber Springs,AR,Arkansas,35.5003,-92.0332,6916
West Slope,OR,Oregon,45.4962,-122.7731,6913
Woodland,WA,Washington,45.9145,-122.7506,6911
Gulf Breeze,FL,Florida,30.3685,-87.1769,6900
Viola,NY,New York,41.1287,-74.0855,6898
Freeland,MI,Michigan,43.5198,-84.1124,6898
Lake Mills,WI,Wisconsin,43.0776,-88.9054,6897
Byron,IL,Illinois,42.1224,-89.2665,6896
Latimer,MS,Mississippi,30.4972,-88.8607,6895
Thermalito,CA,California,39.4909,-121.615,6894
Whitemarsh Island,GA,Georgia,32.0304,-81.0109,6893
Colusa,CA,California,39.2059,-122.0125,6891
Union,OH,Ohio,39.909,-84.2896,6891
Junction City,OR,Oregon,44.2067,-123.2101,6891
Ben Lomond,CA,California,37.0782,-122.0882,6890
University Park,IL,Illinois,41.4461,-87.7154,6887
Gleneagle,CO,Colorado,39.0453,-104.8288,6885
Mountainside,NJ,New Jersey,40.6811,-74.36,6885
Moores Mill,AL,Alabama,34.8491,-86.5222,6882
Perry,FL,Florida,30.109,-83.5821,6879
Chestertown,MD,Maryland,39.2182,-76.0714,6878
St. Martinville,LA,Louisiana,30.1263,-91.8319,6872
Harrisville,UT,Utah,41.2853,-111.9859,6872
Twin Rivers,NJ,New Jersey,40.263,-74.4917,6870
Huron,OH,Ohio,41.3913,-82.5635,6869
Mechanicstown,NY,New York,41.4472,-74.3914,6869
Loomis,CA,California,38.8093,-121.1955,6866
King,NC,North Carolina,36.2766,-80.3564,6861
West Glens Falls,NY,New York,43.3019,-73.6874,6860
Youngtown,AZ,Arizona,33.5846,-112.3047,6859
Lemoore Station,CA,California,36.2633,-119.9049,6858
Lutherville,MD,Maryland,39.4239,-76.6176,6856
Milford,OH,Ohio,39.1699,-84.2811,6855
Greenbrier,TN,Tennessee,36.4239,-86.7976,6852
Lecanto,FL,Florida,28.8359,-82.488,6847
Eldridge,IA,Iowa,41.639,-90.5809,6846
Old Greenwich,CT,Connecticut,41.0253,-73.5691,6844
Idabel,OK,Oklahoma,33.9041,-94.8294,6843
South Patrick Shores,FL,Florida,28.202,-80.6137,6842
Sunnyvale,TX,Texas,32.7974,-96.5577,6841
Bee Cave,TX,Texas,30.3084,-97.9629,6841
Lovejoy,GA,Georgia,33.4426,-84.3176,6840
Fircrest,WA,Washington,47.2307,-122.5157,6835
Las Piedras,PR,Puerto Rico,18.1784,-65.8708,6835
Huntertown,IN,Indiana,41.2155,-85.1715,6824
Crossett,AR,Arkansas,33.128,-91.9631,6820
Taneytown,MD,Maryland,39.657,-77.1683,6817
Mount Vernon,IN,Indiana,37.9364,-87.8959,6816
Fort Myers Shores,FL,Florida,26.7135,-81.7383,6813
Kirtland,OH,Ohio,41.5969,-81.3406,6812
Lakes of the Four Seasons,IN,Indiana,41.4074,-87.2203,6809
Marion,SC,South Carolina,34.1787,-79.3966,6804
San Martin,CA,California,37.0829,-121.5963,6803
Kimberly,WI,Wisconsin,44.267,-88.3377,6802
Hewlett,NY,New York,40.6422,-73.6942,6802
Taylor Mill,KY,Kentucky,39.0092,-84.4988,6802
Yardville,NJ,New Jersey,40.1849,-74.6603,6801
East Shoreham,NY,New York,40.946,-72.8811,6801
Valley Park,MO,Missouri,38.5513,-90.4924,6796
Thousand Palms,CA,California,33.815,-116.3545,6794
Amory,MS,Mississippi,33.9813,-88.4823,6794
Columbus,WI,Wisconsin,43.3354,-89.03,6793
Lake Mathews,CA,California,33.825,-117.3683,6792
Marvin,NC,North Carolina,34.989,-80.8032,6792
Fowler,CA,California,36.6243,-119.6737,6790
Fishhook,AK,Alaska,61.711,-149.2657,6788
Breinigsville,PA,Pennsylvania,40.5394,-75.6344,6784
Lincoln,AL,Alabama,33.5935,-86.1371,6781
Myers Corner,NY,New York,41.5947,-73.8744,6777
South Valley Stream,NY,New York,40.6557,-73.7186,6775
Millersville,TN,Tennessee,36.3968,-86.7111,6769
Cortland,OH,Ohio,41.332,-80.7195,6768
Guánica,PR,Puerto Rico,17.9698,-66.9309,6763
Desert Palms,CA,California,33.779,-116.293,6755
Indian River Estates,FL,Florida,27.3564,-80.2983,6754
Pembroke Park,FL,Florida,25.9852,-80.1777,6749
Lake Hallie,WI,Wisconsin,44.8921,-91.4199,6747
Ellettsville,IN,Indiana,39.2322,-86.6232,6747
Prairie Grove,AR,Arkansas,35.9858,-94.3048,6740
Napili-Honokowai,HI,Hawaii,20.9767,-156.6646,6739
Montevallo,AL,Alabama,33.1246,-86.8476,6738
Mount Healthy,OH,Ohio,39.2338,-84.5469,6736
Clover Creek,WA,Washington,47.1404,-122.3827,6734
Allendale,NJ,New Jersey,41.0333,-74.1333,6734
Rupert,ID,Idaho,42.6189,-113.674,6733
Snowflake,AZ,Arizona,34.5225,-110.0913,6733
Bayville,NY,New York,40.9076,-73.5602,6732
Litchfield,IL,Illinois,39.1959,-89.6295,6731
Maple Glen,PA,Pennsylvania,40.1778,-75.1793,6726
Eatonton,GA,Georgia,33.3258,-83.3886,6725
Bellwood,VA,Virginia,37.406,-77.4363,6723
Lacy-Lakeview,TX,Texas,31.6292,-97.1052,6721
Kosciusko,MS,Mississippi,33.0584,-89.5893,6720
Orchard Mesa,CO,Colorado,39.0363,-108.5169,6719
Roaring Spring,PA,Pennsylvania,40.3348,-78.3958,6718
Woodfin,NC,North Carolina,35.6458,-82.5914,6717
Rumson,NJ,New Jersey,40.3626,-74.0046,6714
Broadway,VA,Virginia,38.6083,-78.8016,6712
Medina,MN,Minnesota,45.0326,-93.5834,6712
Harrisburg,SD,South Dakota,43.4321,-96.7037,6710
Bermuda Dunes,CA,California,33.7434,-116.2874,6704
Clifton Heights,PA,Pennsylvania,39.9301,-75.2958,6697
Wescosville,PA,Pennsylvania,40.5617,-75.5489,6694
Roeland Park,KS,Kansas,39.0358,-94.6374,6688
Dayton,MN,Minnesota,45.1906,-93.4758,6686
Lucas Valley-Marinwood,CA,California,38.0405,-122.5765,6686
Cherryville,NC,North Carolina,35.3844,-81.3781,6682
Belfast,ME,Maine,44.428,-69.0325,6679
Nevada,IA,Iowa,42.0186,-93.4635,6677
Dunlap,IN,Indiana,41.6346,-85.9235,6667
Lauderdale-by-the-Sea,FL,Florida,26.199,-80.0972,6664
Church Hill,TN,Tennessee,36.5204,-82.715,6664
Potomac Mills,VA,Virginia,38.6547,-77.3012,6664
Linwood,NJ,New Jersey,39.3436,-74.5708,6658
Ashville,OH,Ohio,39.7239,-82.9575,6658
Valley Falls,SC,South Carolina,35.0073,-81.9692,6656
Sandersville,GA,Georgia,32.9827,-82.8089,6655
Blairsville,PA,Pennsylvania,40.4325,-79.2599,6654
Bridgeport,TX,Texas,33.21,-97.7708,6653
Sturtevant,WI,Wisconsin,42.6995,-87.9019,6652
Litchfield,MN,Minnesota,45.1221,-94.5255,6650
Cherry Hills Village,CO,Colorado,39.6375,-104.9481,6647
Notre Dame,IN,Indiana,41.7014,-86.2378,6646
Pocahontas,AR,Arkansas,36.2637,-90.9706,6645
Morrilton,AR,Arkansas,35.1558,-92.7387,6645
Barrington,NJ,New Jersey,39.8689,-75.0514,6642
Belle Haven,VA,Virginia,38.7775,-77.0574,6640
Juana Díaz,PR,Puerto Rico,18.0532,-66.5047,6636
Tecumseh,OK,Oklahoma,35.2639,-96.9338,6636
Mecca,CA,California,33.5767,-116.0645,6635
Mira Monte,CA,California,34.4284,-119.2853,6633
Cedarhurst,NY,New York,40.6252,-73.7278,6633
Folcroft,PA,Pennsylvania,39.8891,-75.277,6632
Pea Ridge,WV,West Virginia,38.4154,-82.3188,6632
Belmont,VA,Virginia,39.065,-77.4965,6632
Green Knoll,NJ,New Jersey,40.6048,-74.615,6631
Guadalupe,AZ,Arizona,33.3664,-111.9633,6631
Veneta,OR,Oregon,44.0471,-123.3514,6628
North Syracuse,NY,New York,43.1339,-76.1306,6628
Manorhaven,NY,New York,40.8399,-73.7127,6627
Battlefield,MO,Missouri,37.1194,-93.3683,6622
Puerto Real,PR,Puerto Rico,18.0762,-67.1861,6621
North Caldwell,NJ,New Jersey,40.8629,-74.2576,6621
Beaver Dam,KY,Kentucky,37.4042,-86.8742,6621
Ladera Heights,CA,California,33.9972,-118.374,6620
Winthrop Harbor,IL,Illinois,42.4805,-87.8294,6618
Whitmore Lake,MI,Michigan,42.4235,-83.7524,6618
Hillsboro,OH,Ohio,39.2123,-83.6112,6616
Brewton,AL,Alabama,31.1111,-87.0737,6615
Kermit,TX,Texas,31.854,-103.0924,6613
Demopolis,AL,Alabama,32.498,-87.8298,6612
Talent,OR,Oregon,42.2404,-122.7807,6608
Hamilton,AL,Alabama,34.1346,-87.9755,6606
Trinity,NC,North Carolina,35.8756,-80.0093,6606
Normandy Park,WA,Washington,47.4343,-122.3436,6604
Bridge City,LA,Louisiana,29.9321,-90.1594,6602
Ambridge,PA,Pennsylvania,40.5922,-80.2265,6601
Amite City,LA,Louisiana,30.7323,-90.5133,6600
Catasauqua,PA,Pennsylvania,40.6531,-75.4643,6599
Cocoa West,FL,Florida,28.3595,-80.7712,6595
Forestbrook,SC,South Carolina,33.7243,-78.9678,6591
Bethel,AK,Alaska,60.7928,-161.7917,6586
Ewa Villages,HI,Hawaii,21.3418,-158.039,6585
Northgate,OH,Ohio,39.2531,-84.5943,6583
Oneonta,AL,Alabama,33.9392,-86.4929,6577
Mont Belvieu,TX,Texas,29.8524,-94.8784,6574
South Monrovia Island,CA,California,34.1234,-117.9958,6572
Cold Spring,KY,Kentucky,39.013,-84.4349,6571
Keene,TX,Texas,32.3955,-97.3226,6568
Walnut Ridge,AR,Arkansas,36.0851,-90.9463,6568
Thompson's Station,TN,Tennessee,35.809,-86.8994,6567
Stickney,IL,Illinois,41.8183,-87.773,6566
Green Hill,TN,Tennessee,36.2349,-86.5733,6563
Rossford,OH,Ohio,41.5832,-83.5692,6562
Blackwell,OK,Oklahoma,36.8011,-97.3008,6562
Contra Costa Centre,CA,California,37.9261,-122.054,6558
Lawrence,NY,New York,40.6042,-73.7149,6556
Roslyn Heights,NY,New York,40.7787,-73.6396,6553
